sentances,predictions
No difference in percentage mutation in dominant clone-derived IGHV sequences was seen between pSS and non-pSS.,"[{'No': 'O'}, {'difference': 'O'}, {'in': 'O'}, {'percentage': 'O'}, {'mutation': 'O'}, {'in': 'O'}, {'dominant': 'O'}, {'clone-derived': 'O'}, {'IGHV': 'O'}, {'sequences': 'O'}, {'was': 'O'}, {'seen': 'O'}, {'between': 'O'}, {'pSS': 'I-Entity'}, {'and': 'O'}, {'non-pSS.': 'O'}]"
"To describe clinical features and outcomes of seven patients with pulmonary mucosa-associated lymphoid tissue (MALT) lymphoma in the setting of underlying primary Sjogrens syndrome from a single center, we reviewed medical records of consecutive patients with pulmonary MALT lymphoma evaluated at our facility from January 1, 1999 to December 31, 2015 for clinical features, laboratory, pathologic and radiographic findings, management, and outcomes.","[{'To': 'O'}, {'describe': 'O'}, {'clinical': 'O'}, {'features': 'O'}, {'and': 'O'}, {'outcomes': 'O'}, {'of': 'O'}, {'seven': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'pulmonary': 'O'}, {'mucosa-associated': 'O'}, {'lymphoid': 'I-Entity'}, {'tissue': 'I-Entity'}, {'(MALT)': 'I-Entity'}, {'lymphoma': 'I-Entity'}, {'in': 'O'}, {'the': 'O'}, {'setting': 'O'}, {'of': 'O'}, {'underlying': 'O'}, {'primary': 'B-Entity'}, {'Sjogrens': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'from': 'O'}, {'a': 'O'}, {'single': 'O'}, {'center,': 'O'}, {'we': 'O'}, {'reviewed': 'O'}, {'medical': 'O'}, {'records': 'O'}, {'of': 'O'}, {'consecutive': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'pulmonary': 'O'}, {'MALT': 'I-Entity'}, {'lymphoma': 'I-Entity'}, {'evaluated': 'O'}, {'at': 'O'}, {'our': 'O'}, {'facility': 'O'}, {'from': 'O'}]"
Renal involvement has been usually in the form of tubulointerstitial nephritis.,"[{'Renal': 'O'}, {'involvement': 'O'}, {'has': 'O'}, {'been': 'O'}, {'usually': 'O'}, {'in': 'O'}, {'the': 'O'}, {'form': 'O'}, {'of': 'O'}, {'tubulointerstitial': 'B-Entity'}, {'nephritis.': 'I-Entity'}]"
We assessed whether interleukin (IL)-17 was present in the tears of various ocular surface inflammatory diseases and the tear IL-17 concentrations were clinically correlated with various ocular surface inflammatory diseases.,"[{'We': 'O'}, {'assessed': 'O'}, {'whether': 'O'}, {'interleukin': 'O'}, {'(IL)-17': 'O'}, {'was': 'O'}, {'present': 'O'}, {'in': 'O'}, {'the': 'O'}, {'tears': 'O'}, {'of': 'O'}, {'various': 'O'}, {'ocular': 'B-Entity'}, {'surface': 'I-Entity'}, {'inflammatory': 'I-Entity'}, {'diseases': 'I-Entity'}, {'and': 'O'}, {'the': 'O'}, {'tear': 'O'}, {'IL-17': 'O'}, {'concentrations': 'O'}, {'were': 'O'}, {'clinically': 'O'}, {'correlated': 'O'}, {'with': 'O'}, {'various': 'O'}, {'ocular': 'B-Entity'}, {'surface': 'I-Entity'}, {'inflammatory': 'I-Entity'}, {'diseases.': 'I-Entity'}]"
"Our results describe the course and prognosis of SS-associated NHL and highlight the need for a risk-stratified treatment approach.Athens, Greece.","[{'Our': 'O'}, {'results': 'O'}, {'describe': 'O'}, {'the': 'O'}, {'course': 'O'}, {'and': 'O'}, {'prognosis': 'O'}, {'of': 'O'}, {'SS-associated': 'I-Entity'}, {'NHL': 'I-Entity'}, {'and': 'O'}, {'highlight': 'O'}, {'the': 'O'}, {'need': 'O'}, {'for': 'O'}, {'a': 'O'}, {'risk-stratified': 'O'}, {'treatment': 'O'}, {'approach.Athens,': 'O'}, {'Greece.': 'O'}]"
The monitoring of DED in SS is not uniform in optometric offices across North America.,"[{'The': 'O'}, {'monitoring': 'O'}, {'of': 'O'}, {'DED': 'I-Entity'}, {'in': 'O'}, {'SS': 'O'}, {'is': 'O'}, {'not': 'O'}, {'uniform': 'O'}, {'in': 'O'}, {'optometric': 'O'}, {'offices': 'O'}, {'across': 'O'}, {'North': 'O'}, {'America.': 'O'}]"
The clinical and laboratory findings were consistent with disseminated intravascular coagulation (DIC).,"[{'The': 'O'}, {'clinical': 'O'}, {'and': 'O'}, {'laboratory': 'O'}, {'findings': 'O'}, {'were': 'O'}, {'consistent': 'O'}, {'with': 'O'}, {'disseminated': 'B-Entity'}, {'intravascular': 'B-Entity'}, {'coagulation': 'I-Entity'}, {'(DIC).': 'O'}]"
"Initially, he was diagnosed with idiopathic autoimmune encephalitis and was treated with steroids.","[{'Initially,': 'O'}, {'he': 'O'}, {'was': 'O'}, {'diagnosed': 'O'}, {'with': 'O'}, {'idiopathic': 'B-Entity'}, {'autoimmune': 'I-Entity'}, {'encephalitis': 'I-Entity'}, {'and': 'O'}, {'was': 'O'}, {'treated': 'O'}, {'with': 'O'}, {'steroids.': 'I-Entity'}]"
"While serum BAFF was negatively associated with the presence of both traditional anti-SSA/Ro and novel TSA antibodies in GI lymphoma patient, IL14 was positively associated with the presence of both traditional anti-SSA/Ro and novel TSA antibodies in non-GI lymphoma patient.","[{'While': 'O'}, {'serum': 'O'}, {'BAFF': 'O'}, {'was': 'O'}, {'negatively': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'the': 'O'}, {'presence': 'O'}, {'of': 'O'}, {'both': 'O'}, {'traditional': 'O'}, {'anti-SSA/Ro': 'O'}, {'and': 'O'}, {'novel': 'O'}, {'TSA': 'O'}, {'antibodies': 'O'}, {'in': 'O'}, {'GI': 'B-Entity'}, {'lymphoma': 'I-Entity'}, {'patient,': 'O'}, {'IL14': 'O'}, {'was': 'O'}, {'positively': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'the': 'O'}, {'presence': 'O'}, {'of': 'O'}, {'both': 'O'}, {'traditional': 'O'}, {'anti-SSA/Ro': 'O'}, {'and': 'O'}, {'novel': 'O'}, {'TSA': 'O'}, {'antibodies': 'O'}, {'in': 'O'}, {'non-GI': 'O'}, {'lymphoma': 'I-Entity'}]"
(6) Preliminary detection of saliva TSAs showed that all the IgG levels of these three antibodies increased significantly in pSS patients.,"[{'(6)': 'O'}, {'Preliminary': 'O'}, {'detection': 'O'}, {'of': 'O'}, {'saliva': 'O'}, {'TSAs': 'O'}, {'showed': 'O'}, {'that': 'O'}, {'all': 'O'}, {'the': 'O'}, {'IgG': 'O'}, {'levels': 'O'}, {'of': 'O'}, {'these': 'O'}, {'three': 'O'}, {'antibodies': 'O'}, {'increased': 'O'}, {'significantly': 'O'}, {'in': 'O'}, {'pSS': 'I-Entity'}, {'patients.': 'O'}]"
"Low-dose RTX allows for reduction in corticosteroid doses and B-cells, while large-scale randomized double-blind controlled trials are needed to confirm the results.China.and are associated with disease severity.","[{'Low-dose': 'O'}, {'RTX': 'I-Entity'}, {'allows': 'O'}, {'for': 'O'}, {'reduction': 'O'}, {'in': 'O'}, {'corticosteroid': 'O'}, {'doses': 'O'}, {'and': 'O'}, {'B-cells,': 'O'}, {'while': 'O'}, {'large-scale': 'O'}, {'randomized': 'O'}, {'double-blind': 'O'}, {'controlled': 'O'}, {'trials': 'O'}, {'are': 'O'}, {'needed': 'O'}, {'to': 'O'}, {'confirm': 'O'}, {'the': 'O'}, {'results.China.and': 'O'}, {'are': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'disease': 'O'}, {'severity.': 'O'}]"
"The association of SFN and pSS has been scarcely evaluated, probably because of its lack of awareness and the low availability of the required diagnostic procedures.","[{'The': 'O'}, {'association': 'O'}, {'of': 'O'}, {'SFN': 'I-Entity'}, {'and': 'O'}, {'pSS': 'I-Entity'}, {'has': 'O'}, {'been': 'O'}, {'scarcely': 'O'}, {'evaluated,': 'O'}, {'probably': 'O'}, {'because': 'O'}, {'of': 'O'}, {'its': 'O'}, {'lack': 'O'}, {'of': 'O'}, {'awareness': 'O'}, {'and': 'O'}, {'the': 'O'}, {'low': 'O'}, {'availability': 'O'}, {'of': 'O'}, {'the': 'O'}, {'required': 'O'}, {'diagnostic': 'O'}, {'procedures.': 'O'}]"
"We report a 38-year-old woman diagnosed with tubulointerstitial nephritis (TIN) on renal biopsy, followed by being diagnosed with primary biliary cirrhosis (PBC) and Sjogrens syndrome (SS).","[{'We': 'O'}, {'report': 'O'}, {'a': 'O'}, {'38-year-old': 'O'}, {'woman': 'O'}, {'diagnosed': 'O'}, {'with': 'O'}, {'tubulointerstitial': 'B-Entity'}, {'nephritis': 'I-Entity'}, {'(TIN)': 'O'}, {'on': 'O'}, {'renal': 'O'}, {'biopsy,': 'O'}, {'followed': 'O'}, {'by': 'O'}, {'being': 'O'}, {'diagnosed': 'O'}, {'with': 'O'}, {'primary': 'B-Entity'}, {'biliary': 'I-Entity'}, {'cirrhosis': 'I-Entity'}, {'(PBC)': 'O'}, {'and': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'(SS).': 'O'}]"
"The paper presents new criteria for the diagnosis of dry eye secondary to the autoimmune Sjogrens syndrome and their high specificity (94.7% and 93.3%)‚àö‚àÇ based on the results of clinical trials in 1618 patients, conducted by an international research team.Sjogrena.syndrome.","[{'The': 'O'}, {'paper': 'O'}, {'presents': 'O'}, {'new': 'O'}, {'criteria': 'O'}, {'for': 'O'}, {'the': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'dry': 'B-Entity'}, {'eye': 'I-Entity'}, {'secondary': 'O'}, {'to': 'O'}, {'the': 'O'}, {'autoimmune': 'B-Entity'}, {'Sjogrens': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'and': 'O'}, {'their': 'O'}, {'high': 'O'}, {'specificity': 'O'}, {'(94.7%': 'O'}, {'and': 'O'}, {'93.3%)‚àö‚àÇ': 'O'}, {'based': 'O'}, {'on': 'O'}, {'the': 'O'}, {'results': 'O'}, {'of': 'O'}, {'clinical': 'O'}, {'trials': 'O'}, {'in': 'O'}, {'1618': 'O'}]"
"Although the concentration of mucins MUC5B and MUC7 were similar between patients and controls, a comparison of protein Western blotting and glycan staining identified a reduction in mucin glycosylation in Sjogrens, particularly on MUC7.","[{'Although': 'O'}, {'the': 'O'}, {'concentration': 'O'}, {'of': 'O'}, {'mucins': 'O'}, {'MUC5B': 'O'}, {'and': 'O'}, {'MUC7': 'O'}, {'were': 'O'}, {'similar': 'O'}, {'between': 'O'}, {'patients': 'O'}, {'and': 'O'}, {'controls,': 'O'}, {'a': 'O'}, {'comparison': 'O'}, {'of': 'O'}, {'protein': 'O'}, {'Western': 'O'}, {'blotting': 'O'}, {'and': 'O'}, {'glycan': 'O'}, {'staining': 'O'}, {'identified': 'O'}, {'a': 'O'}, {'reduction': 'O'}, {'in': 'O'}, {'mucin': 'O'}, {'glycosylation': 'O'}, {'in': 'O'}, {'Sjogrens,': 'I-Entity'}, {'particularly': 'O'}, {'on': 'O'}, {'MUC7.': 'O'}]"
Multivariate logistic regression analysis showed that BMI and fatty liver were mutually associated with LIPG independently from radiation dose.,"[{'Multivariate': 'O'}, {'logistic': 'O'}, {'regression': 'O'}, {'analysis': 'O'}, {'showed': 'O'}, {'that': 'O'}, {'BMI': 'O'}, {'and': 'O'}, {'fatty': 'B-Entity'}, {'liver': 'I-Entity'}, {'were': 'O'}, {'mutually': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'LIPG': 'I-Entity'}, {'independently': 'O'}, {'from': 'O'}, {'radiation': 'O'}, {'dose.': 'O'}]"
"Laboratory results were as follows: ESR 44mm/h, C-reactive protein 4.35, normal levels of complement C3 and C4, negative rheumatoid factor and anticyclic citrullinated peptide antibodies, positive antinuclear antibodies with fine speckled pattern (1:320) and cytoplasm (1:160) pattern and negative anti-Smith, -double-stranded DNA, Sjogren's syndrome-antigen A and Sjogren's syndrome-antigen B. Histological report of cervical node tissue revealed granulomatous lesions compatible with tuberculosis.","[{'Laboratory': 'O'}, {'results': 'O'}, {'were': 'O'}, {'as': 'O'}, {'follows:': 'O'}, {'ESR': 'O'}, {'44mm/h,': 'O'}, {'C-reactive': 'O'}, {'protein': 'O'}, {'4.35,': 'O'}, {'normal': 'O'}, {'levels': 'O'}, {'of': 'O'}, {'complement': 'O'}, {'C3': 'O'}, {'and': 'O'}, {'C4,': 'O'}, {'negative': 'O'}, {'rheumatoid': 'O'}, {'factor': 'O'}, {'and': 'O'}, {'anticyclic': 'O'}, {'citrullinated': 'I-Entity'}, {'peptide': 'I-Entity'}, {'antibodies,': 'O'}, {'positive': 'O'}, {'antinuclear': 'O'}, {'antibodies': 'O'}, {'with': 'O'}, {'fine': 'O'}, {'speckled': 'O'}]"
Renal manifestation is characteristically chronic lymphocytic tubulointerstitial nephritis.,"[{'Renal': 'O'}, {'manifestation': 'O'}, {'is': 'O'}, {'characteristically': 'O'}, {'chronic': 'O'}, {'lymphocytic': 'O'}, {'tubulointerstitial': 'B-Entity'}, {'nephritis.': 'I-Entity'}]"
"Earlier, systemic lupus erythematosus flared in about 50% of patients during pregnancy, but the flare rate has significantly decreased recently.","[{'Earlier,': 'O'}, {'systemic': 'B-Entity'}, {'lupus': 'I-Entity'}, {'erythematosus': 'I-Entity'}, {'flared': 'O'}, {'in': 'O'}, {'about': 'O'}, {'50%': 'O'}, {'of': 'O'}, {'patients': 'O'}, {'during': 'O'}, {'pregnancy,': 'O'}, {'but': 'O'}, {'the': 'O'}, {'flare': 'O'}, {'rate': 'O'}, {'has': 'O'}, {'significantly': 'O'}, {'decreased': 'O'}, {'recently.': 'O'}]"
"A 13-year-old Pacific Island girl presented complaining of fever, joint pain and dry mouth.","[{'A': 'O'}, {'13-year-old': 'O'}, {'Pacific': 'O'}, {'Island': 'O'}, {'girl': 'O'}, {'presented': 'O'}, {'complaining': 'O'}, {'of': 'O'}, {'fever,': 'I-Entity'}, {'joint': 'B-Entity'}, {'pain': 'I-Entity'}, {'and': 'O'}, {'dry': 'B-Entity'}, {'mouth.': 'I-Entity'}]"
"Simple univariate regression and multiple regression analyses with fatigue as a dependent variable revealed that depression, pain, and the biochemical variable IL-1Ra had a significant association with fatigue.","[{'Simple': 'O'}, {'univariate': 'O'}, {'regression': 'O'}, {'and': 'O'}, {'multiple': 'O'}, {'regression': 'O'}, {'analyses': 'O'}, {'with': 'O'}, {'fatigue': 'I-Entity'}, {'as': 'O'}, {'a': 'O'}, {'dependent': 'O'}, {'variable': 'O'}, {'revealed': 'O'}, {'that': 'O'}, {'depression,': 'I-Entity'}, {'pain,': 'I-Entity'}, {'and': 'O'}, {'the': 'O'}, {'biochemical': 'O'}, {'variable': 'O'}, {'IL-1Ra': 'O'}, {'had': 'O'}, {'a': 'O'}, {'significant': 'O'}, {'association': 'O'}, {'with': 'O'}, {'fatigue.': 'I-Entity'}]"
"Interestingly, SGEC demethylation may be attributed in part to the infiltrating B cells as suspected in patients treated with anti-CD20 antibodies to deplete B cells.","[{'Interestingly,': 'O'}, {'SGEC': 'O'}, {'demethylation': 'O'}, {'may': 'O'}, {'be': 'O'}, {'attributed': 'O'}, {'in': 'O'}, {'part': 'O'}, {'to': 'O'}, {'the': 'O'}, {'infiltrating': 'O'}, {'B': 'O'}, {'cells': 'O'}, {'as': 'O'}, {'suspected': 'O'}, {'in': 'O'}, {'patients': 'O'}, {'treated': 'O'}, {'with': 'O'}, {'anti-CD20': 'O'}, {'antibodies': 'O'}, {'to': 'O'}, {'deplete': 'O'}, {'B': 'O'}, {'cells.': 'O'}]"
A 46-year-old female was admitted to our hospital because of an abnormal chest roentgenogram finding on a medical checkup.,"[{'A': 'O'}, {'46-year-old': 'O'}, {'female': 'O'}, {'was': 'O'}, {'admitted': 'O'}, {'to': 'O'}, {'our': 'O'}, {'hospital': 'O'}, {'because': 'O'}, {'of': 'O'}, {'an': 'O'}, {'abnormal': 'O'}, {'chest': 'O'}, {'roentgenogram': 'O'}, {'finding': 'O'}, {'on': 'O'}, {'a': 'O'}, {'medical': 'O'}, {'checkup.': 'O'}]"
"Fifty subjects with pSS and 300 with connective tissue diseases (CTD; systemic lupus erythematosus 100, rheumatoid arthritis 100, scleroderma 100) were selected randomly from our patient registry.","[{'Fifty': 'O'}, {'subjects': 'O'}, {'with': 'O'}, {'pSS': 'I-Entity'}, {'and': 'O'}, {'300': 'O'}, {'with': 'O'}, {'connective': 'B-Entity'}, {'tissue': 'I-Entity'}, {'diseases': 'I-Entity'}, {'(CTD;': 'O'}, {'systemic': 'B-Entity'}, {'lupus': 'I-Entity'}, {'erythematosus': 'I-Entity'}, {'100,': 'O'}, {'rheumatoid': 'B-Entity'}, {'arthritis': 'I-Entity'}, {'100,': 'O'}, {'scleroderma': 'I-Entity'}, {'100)': 'O'}, {'were': 'O'}, {'selected': 'O'}, {'randomly': 'O'}, {'from': 'O'}, {'our': 'O'}, {'patient': 'O'}, {'registry.': 'O'}]"
"This circulating biomarker was enumerated in SLE patients (n = 46), Sjogrens syndrome patients (n = 17), and healthy controls (n = 48) and was correlated with disease activity and end-organ involvement.","[{'This': 'O'}, {'circulating': 'O'}, {'biomarker': 'O'}, {'was': 'O'}, {'enumerated': 'O'}, {'in': 'O'}, {'SLE': 'I-Entity'}, {'patients': 'O'}, {'(n': 'O'}, {'=': 'O'}, {'46),': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'patients': 'O'}, {'(n': 'O'}, {'=': 'O'}, {'17),': 'O'}, {'and': 'O'}, {'healthy': 'O'}, {'controls': 'O'}, {'(n': 'O'}, {'=': 'O'}, {'48)': 'O'}, {'and': 'O'}, {'was': 'O'}, {'correlated': 'O'}, {'with': 'O'}, {'disease': 'O'}, {'activity': 'O'}, {'and': 'O'}, {'end-organ': 'O'}, {'involvement.': 'O'}]"
"Almost all patients (98%) had a history of dry eye for an average of 10.4 years (median, 7.9 years) before presentation.","[{'Almost': 'O'}, {'all': 'O'}, {'patients': 'O'}, {'(98%)': 'O'}, {'had': 'O'}, {'a': 'O'}, {'history': 'O'}, {'of': 'O'}, {'dry': 'B-Entity'}, {'eye': 'I-Entity'}, {'for': 'O'}, {'an': 'O'}, {'average': 'O'}, {'of': 'O'}, {'10.4': 'O'}, {'years': 'O'}, {'(median,': 'O'}, {'7.9': 'O'}, {'years)': 'O'}, {'before': 'O'}, {'presentation.': 'O'}]"
"During surgery, the tumors were found to be well capsuled and had no adhesion or invasion to the surrounding tissues consistent with its characteristics of low grade malignancy.","[{'During': 'O'}, {'surgery,': 'O'}, {'the': 'O'}, {'tumors': 'I-Entity'}, {'were': 'O'}, {'found': 'O'}, {'to': 'O'}, {'be': 'O'}, {'well': 'O'}, {'capsuled': 'O'}, {'and': 'O'}, {'had': 'O'}, {'no': 'O'}, {'adhesion': 'O'}, {'or': 'O'}, {'invasion': 'O'}, {'to': 'O'}, {'the': 'O'}, {'surrounding': 'O'}, {'tissues': 'O'}, {'consistent': 'O'}, {'with': 'O'}, {'its': 'O'}, {'characteristics': 'O'}, {'of': 'O'}, {'low': 'O'}, {'grade': 'O'}, {'malignancy.': 'I-Entity'}]"
"In addition to this, ELISA profiling of autoantibodies was carried out using patients' plasma and supernatant, collected post-mitogen stimulation of PBMC.","[{'In': 'O'}, {'addition': 'O'}, {'to': 'O'}, {'this,': 'O'}, {'ELISA': 'O'}, {'profiling': 'O'}, {'of': 'O'}, {'autoantibodies': 'O'}, {'was': 'O'}, {'carried': 'O'}, {'out': 'O'}, {'using': 'O'}, {""patients'"": 'O'}, {'plasma': 'O'}, {'and': 'O'}, {'supernatant,': 'O'}, {'collected': 'O'}, {'post-mitogen': 'O'}, {'stimulation': 'O'}, {'of': 'O'}, {'PBMC.': 'O'}]"
This addresses shortcomings of classical ANA analysis like false-negative ANA findings and lack of laboratory efficiency and standardization.,"[{'This': 'O'}, {'addresses': 'O'}, {'shortcomings': 'O'}, {'of': 'O'}, {'classical': 'O'}, {'ANA': 'O'}, {'analysis': 'O'}, {'like': 'O'}, {'false-negative': 'O'}, {'ANA': 'O'}, {'findings': 'O'}, {'and': 'O'}, {'lack': 'O'}, {'of': 'O'}, {'laboratory': 'O'}, {'efficiency': 'O'}, {'and': 'O'}, {'standardization.': 'O'}]"
"Thus, ESSPRI was redefined as the mean of the three scales: dryness, limb pain and fatigue.","[{'Thus,': 'O'}, {'ESSPRI': 'O'}, {'was': 'O'}, {'redefined': 'O'}, {'as': 'O'}, {'the': 'O'}, {'mean': 'O'}, {'of': 'O'}, {'the': 'O'}, {'three': 'O'}, {'scales:': 'O'}, {'dryness,': 'I-Entity'}, {'limb': 'B-Entity'}, {'pain': 'I-Entity'}, {'and': 'O'}, {'fatigue.': 'I-Entity'}]"
"The most common clinical manifestations at diagnosis were: PMR features, often with atypical clinical presentation (n=23 patients, 72%); diffuse lower limb pain (n=16 patients, 50%); constitutional symptoms (n=12 patients, 37%), inflammatory low back pain (n=9 patients, 28%) and fever (n=7 patients, 22%).","[{'The': 'O'}, {'most': 'O'}, {'common': 'O'}, {'clinical': 'O'}, {'manifestations': 'O'}, {'at': 'O'}, {'diagnosis': 'O'}, {'were:': 'O'}, {'PMR': 'O'}, {'features,': 'O'}, {'often': 'O'}, {'with': 'O'}, {'atypical': 'O'}, {'clinical': 'O'}, {'presentation': 'O'}, {'(n=23': 'O'}, {'patients,': 'O'}, {'72%);': 'O'}, {'diffuse': 'O'}, {'lower': 'B-Entity'}, {'limb': 'O'}, {'pain': 'I-Entity'}, {'(n=16': 'O'}, {'patients,': 'O'}, {'50%);': 'O'}, {'constitutional': 'O'}, {'symptoms': 'O'}, {'(n=12': 'O'}, {'patients,': 'O'}, {'37%),': 'O'}, {'inflammatory': 'O'}, {'low': 'B-Entity'}, {'back': 'I-Entity'}]"
A familiarity with the numerous findings in commonly encountered systemic diseases is necessary for the radiologist interpreting any chest study.,"[{'A': 'O'}, {'familiarity': 'O'}, {'with': 'O'}, {'the': 'O'}, {'numerous': 'O'}, {'findings': 'O'}, {'in': 'O'}, {'commonly': 'O'}, {'encountered': 'O'}, {'systemic': 'O'}, {'diseases': 'I-Entity'}, {'is': 'O'}, {'necessary': 'O'}, {'for': 'O'}, {'the': 'O'}, {'radiologist': 'O'}, {'interpreting': 'O'}, {'any': 'O'}, {'chest': 'O'}, {'study.': 'O'}]"
"Histologically this disease is characterized by a dense polyclonal lymphoplasmacytic infiltrate, and is frequently associated with germinal centers, fibrosis and obliterative phlebitis.","[{'Histologically': 'O'}, {'this': 'O'}, {'disease': 'O'}, {'is': 'O'}, {'characterized': 'O'}, {'by': 'O'}, {'a': 'O'}, {'dense': 'O'}, {'polyclonal': 'O'}, {'lymphoplasmacytic': 'O'}, {'infiltrate,': 'O'}, {'and': 'O'}, {'is': 'O'}, {'frequently': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'germinal': 'O'}, {'centers,': 'O'}, {'fibrosis': 'I-Entity'}, {'and': 'O'}, {'obliterative': 'B-Entity'}, {'phlebitis.': 'I-Entity'}]"
The aim of this study was to evaluate the expression of persistence of mumps virus and some cells that interact with viral infection in the focus of the autoimmune epithelitis and peripheral blood of Sjogrens syndrome patients in comparison to patients with rheumatoid arthritis (RA) and nonautoimmune sicca syndrome (nSS).,"[{'The': 'O'}, {'aim': 'O'}, {'of': 'O'}, {'this': 'O'}, {'study': 'O'}, {'was': 'O'}, {'to': 'O'}, {'evaluate': 'O'}, {'the': 'O'}, {'expression': 'O'}, {'of': 'O'}, {'persistence': 'O'}, {'of': 'O'}, {'mumps': 'B-Entity'}, {'virus': 'I-Entity'}, {'and': 'O'}, {'some': 'O'}, {'cells': 'O'}, {'that': 'O'}, {'interact': 'O'}, {'with': 'O'}, {'viral': 'B-Entity'}, {'infection': 'I-Entity'}, {'in': 'O'}, {'the': 'O'}, {'focus': 'O'}, {'of': 'O'}, {'the': 'O'}, {'autoimmune': 'B-Entity'}, {'epithelitis': 'I-Entity'}, {'and': 'O'}, {'peripheral': 'O'}, {'blood': 'O'}, {'of': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'patients': 'O'}, {'in': 'O'}, {'comparison': 'O'}, {'to': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'rheumatoid': 'B-Entity'}, {'arthritis': 'I-Entity'}, {'(RA)': 'O'}]"
