sentances,predictions
"Consequently, treatment directed to patients diagnosed using the AECC might exclude a significant proportion of patients with SjS.Faculty of Dental Medicine, Hebrew University-Hadassah School of Dental Medicine, Jerusalem, Israel.","[{'Consequently,': 'O'}, {'treatment': 'O'}, {'directed': 'O'}, {'to': 'O'}, {'patients': 'O'}, {'diagnosed': 'O'}, {'using': 'O'}, {'the': 'O'}, {'AECC': 'O'}, {'might': 'O'}, {'exclude': 'O'}, {'a': 'O'}, {'significant': 'O'}, {'proportion': 'O'}, {'of': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'SjS.Faculty': 'I-Entity'}, {'of': 'O'}, {'Dental': 'O'}, {'Medicine,': 'O'}, {'Hebrew': 'O'}, {'University-Hadassah': 'O'}, {'School': 'O'}, {'of': 'O'}, {'Dental': 'O'}, {'Medicine,': 'O'}, {'Jerusalem,': 'O'}, {'Israel.': 'O'}]"
"Our findings suggest that a disturbed T-cell homeostasis may drive the onset of some autoimmune features.Basel, Basel, Switzerland.25.","[{'Our': 'O'}, {'findings': 'O'}, {'suggest': 'O'}, {'that': 'O'}, {'a': 'O'}, {'disturbed': 'O'}, {'T-cell': 'O'}, {'homeostasis': 'O'}, {'may': 'O'}, {'drive': 'O'}, {'the': 'O'}, {'onset': 'O'}, {'of': 'O'}, {'some': 'O'}, {'autoimmune': 'I-Entity'}, {'features.Basel,': 'O'}, {'Basel,': 'O'}, {'Switzerland.25.': 'O'}]"
"The chronic inflammation can attack lacrimal glands, salivary glands, the thyroid, lung, pancreas, kidney, and prostate.","[{'The': 'O'}, {'chronic': 'O'}, {'inflammation': 'I-Entity'}, {'can': 'O'}, {'attack': 'O'}, {'lacrimal': 'O'}, {'glands,': 'O'}, {'salivary': 'O'}, {'glands,': 'O'}, {'the': 'O'}, {'thyroid,': 'O'}, {'lung,': 'O'}, {'pancreas,': 'O'}, {'kidney,': 'O'}, {'and': 'O'}, {'prostate.': 'O'}]"
Most common neurological findings were ataxia and areflexia followed by paresthesia and pain.,"[{'Most': 'O'}, {'common': 'O'}, {'neurological': 'O'}, {'findings': 'O'}, {'were': 'O'}, {'ataxia': 'I-Entity'}, {'and': 'O'}, {'areflexia': 'I-Entity'}, {'followed': 'O'}, {'by': 'O'}, {'paresthesia': 'I-Entity'}, {'and': 'O'}, {'pain.': 'I-Entity'}]"
Primary SS patients experience significant functional disability compared to age-matched healthy controls.,"[{'Primary': 'O'}, {'SS': 'I-Entity'}, {'patients': 'O'}, {'experience': 'O'}, {'significant': 'O'}, {'functional': 'B-Entity'}, {'disability': 'I-Entity'}, {'compared': 'O'}, {'to': 'O'}, {'age-matched': 'O'}, {'healthy': 'O'}, {'controls.': 'O'}]"
An autopsy was performed and revealed DAH and interstitial pneumonia with a fibrotic nonspecific interstitial pneumonia pattern.,"[{'An': 'O'}, {'autopsy': 'O'}, {'was': 'O'}, {'performed': 'O'}, {'and': 'O'}, {'revealed': 'O'}, {'DAH': 'I-Entity'}, {'and': 'O'}, {'interstitial': 'B-Entity'}, {'pneumonia': 'I-Entity'}, {'with': 'O'}, {'a': 'O'}, {'fibrotic': 'O'}, {'nonspecific': 'O'}, {'interstitial': 'B-Entity'}, {'pneumonia': 'I-Entity'}, {'pattern.': 'O'}]"
"Yeast cells (Saccharomyces cerevisiae and Schizosaccharomyces pombe) genetically depleted of La grow and proliferate, whereas deletion from mice causes early embryonic lethality, raising the question of whether La is required by mammalian cells generally or only to surpass a developmental stage.","[{'Yeast': 'O'}, {'cells': 'O'}, {'(Saccharomyces': 'O'}, {'cerevisiae': 'O'}, {'and': 'O'}, {'Schizosaccharomyces': 'O'}, {'pombe)': 'O'}, {'genetically': 'O'}, {'depleted': 'O'}, {'of': 'O'}, {'La': 'I-Entity'}, {'grow': 'O'}, {'and': 'O'}, {'proliferate,': 'O'}, {'whereas': 'O'}, {'deletion': 'O'}, {'from': 'O'}, {'mice': 'O'}, {'causes': 'O'}, {'early': 'O'}, {'embryonic': 'O'}, {'lethality,': 'O'}, {'raising': 'O'}, {'the': 'O'}, {'question': 'O'}, {'of': 'O'}, {'whether': 'O'}, {'La': 'I-Entity'}, {'is': 'O'}, {'required': 'O'}, {'by': 'O'}, {'mammalian': 'O'}]"
Reduced bladder sensation is defined as bladder volume at the first sensation >300 ml.,"[{'Reduced': 'B-Entity'}, {'bladder': 'I-Entity'}, {'sensation': 'I-Entity'}, {'is': 'O'}, {'defined': 'O'}, {'as': 'O'}, {'bladder': 'O'}, {'volume': 'O'}, {'at': 'O'}, {'the': 'O'}, {'first': 'O'}, {'sensation': 'O'}, {'>300': 'O'}, {'ml.': 'O'}]"
The reduction in SFRs in NOD mice was significantly alleviated from 9 to 17 weeks of age along with the suppression of IL-21 in submandibular glands.,"[{'The': 'O'}, {'reduction': 'O'}, {'in': 'O'}, {'SFRs': 'O'}, {'in': 'O'}, {'NOD': 'O'}, {'mice': 'O'}, {'was': 'O'}, {'significantly': 'O'}, {'alleviated': 'O'}, {'from': 'O'}, {'9': 'O'}, {'to': 'O'}, {'17': 'O'}, {'weeks': 'O'}, {'of': 'O'}, {'age': 'O'}, {'along': 'O'}, {'with': 'O'}, {'the': 'O'}, {'suppression': 'O'}, {'of': 'O'}, {'IL-21': 'O'}, {'in': 'O'}, {'submandibular': 'O'}, {'glands.': 'O'}]"
"The deep learning system showed a high diagnostic performance for SjS, suggesting that it could possibly be used for diagnostic support when interpreting CT images.Japan.Japan.Japan.Japan.Japan.University, Gifu, Japan.Japan.2019 May 22.","[{'The': 'O'}, {'deep': 'O'}, {'learning': 'O'}, {'system': 'O'}, {'showed': 'O'}, {'a': 'O'}, {'high': 'O'}, {'diagnostic': 'O'}, {'performance': 'O'}, {'for': 'O'}, {'SjS,': 'I-Entity'}, {'suggesting': 'O'}, {'that': 'O'}, {'it': 'O'}, {'could': 'O'}, {'possibly': 'O'}, {'be': 'O'}, {'used': 'O'}, {'for': 'O'}, {'diagnostic': 'O'}, {'support': 'O'}, {'when': 'O'}, {'interpreting': 'O'}, {'CT': 'O'}, {'images.Japan.Japan.Japan.Japan.Japan.University,': 'O'}, {'Gifu,': 'O'}, {'Japan.Japan.2019': 'O'}, {'May': 'O'}, {'22.': 'O'}]"
"There were statistically significant differences of positive anti-dsDNA antibodies in renal damage, photosensitization, hematological abnormalities and serositis (p<0.05) and a statistically significant difference of positive AHAs in photosensitization (p<0.05).","[{'There': 'O'}, {'were': 'O'}, {'statistically': 'O'}, {'significant': 'O'}, {'differences': 'O'}, {'of': 'O'}, {'positive': 'O'}, {'anti-dsDNA': 'O'}, {'antibodies': 'O'}, {'in': 'O'}, {'renal': 'B-Entity'}, {'damage,': 'I-Entity'}, {'photosensitization,': 'O'}, {'hematological': 'B-Entity'}, {'abnormalities': 'I-Entity'}, {'and': 'O'}, {'serositis': 'I-Entity'}, {'(p<0.05)': 'O'}, {'and': 'O'}, {'a': 'O'}, {'statistically': 'O'}, {'significant': 'O'}, {'difference': 'O'}, {'of': 'O'}, {'positive': 'O'}, {'AHAs': 'O'}, {'in': 'O'}, {'photosensitization': 'O'}, {'(p<0.05).': 'O'}]"
"The underlying diseases were Stevens-Johnson syndrome (22 eyes), Sjogren's syndrome (11 eyes), graft-versus-host disease (2 eyes), dry eye after keratomileusis (2 eyes) and undifferentiated ocular surface disease (4 eyes).","[{'The': 'O'}, {'underlying': 'O'}, {'diseases': 'O'}, {'were': 'O'}, {'Stevens-Johnson': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'(22': 'O'}, {'eyes),': 'O'}, {""Sjogren's"": 'B-Entity'}, {'syndrome': 'I-Entity'}, {'(11': 'O'}, {'eyes),': 'O'}, {'graft-versus-host': 'B-Entity'}, {'disease': 'I-Entity'}, {'(2': 'O'}, {'eyes),': 'O'}, {'dry': 'B-Entity'}, {'eye': 'I-Entity'}, {'after': 'O'}, {'keratomileusis': 'O'}, {'(2': 'O'}, {'eyes)': 'O'}, {'and': 'O'}, {'undifferentiated': 'B-Entity'}, {'ocular': 'B-Entity'}, {'surface': 'I-Entity'}, {'disease': 'I-Entity'}, {'(4': 'O'}, {'eyes).': 'O'}]"
"Six patients (11,5%) were positive for celiac disease serological tests although two of them were asymptomatic.","[{'Six': 'O'}, {'patients': 'O'}, {'(11,5%)': 'O'}, {'were': 'O'}, {'positive': 'O'}, {'for': 'O'}, {'celiac': 'B-Entity'}, {'disease': 'I-Entity'}, {'serological': 'O'}, {'tests': 'O'}, {'although': 'O'}, {'two': 'O'}, {'of': 'O'}, {'them': 'O'}, {'were': 'O'}, {'asymptomatic.': 'O'}]"
"Since pregnancy complications have been described in NOD mice, we evaluated the ability of anti-tTG antibodies to affect the functions of tTG relevant to the normal course of an early pregnancy like extracellular matrix assembling and apoptotic cell phagocytosis by macrophages.","[{'Since': 'O'}, {'pregnancy': 'O'}, {'complications': 'O'}, {'have': 'O'}, {'been': 'O'}, {'described': 'O'}, {'in': 'O'}, {'NOD': 'O'}, {'mice,': 'O'}, {'we': 'O'}, {'evaluated': 'O'}, {'the': 'O'}, {'ability': 'O'}, {'of': 'O'}, {'anti-tTG': 'O'}, {'antibodies': 'O'}, {'to': 'O'}, {'affect': 'O'}, {'the': 'O'}, {'functions': 'O'}, {'of': 'O'}, {'tTG': 'O'}, {'relevant': 'O'}, {'to': 'O'}, {'the': 'O'}, {'normal': 'O'}, {'course': 'O'}, {'of': 'O'}, {'an': 'O'}, {'early': 'O'}, {'pregnancy': 'O'}, {'like': 'O'}, {'extracellular': 'O'}, {'matrix': 'O'}, {'assembling': 'O'}, {'and': 'O'}, {'apoptotic': 'O'}, {'cell': 'O'}, {'phagocytosis': 'O'}, {'by': 'O'}, {'macrophages.': 'O'}]"
"We examined the antibodies to antinuclear factor, ds-DNA, extracted nuclear antigens, rheumatoid factor, as well as antiphospholipid antibodies, in 23 primary NH patients.","[{'We': 'O'}, {'examined': 'O'}, {'the': 'O'}, {'antibodies': 'O'}, {'to': 'O'}, {'antinuclear': 'O'}, {'factor,': 'O'}, {'ds-DNA,': 'O'}, {'extracted': 'O'}, {'nuclear': 'O'}, {'antigens,': 'O'}, {'rheumatoid': 'O'}, {'factor,': 'O'}, {'as': 'O'}, {'well': 'O'}, {'as': 'O'}, {'antiphospholipid': 'O'}, {'antibodies,': 'O'}, {'in': 'O'}, {'23': 'O'}, {'primary': 'O'}, {'NH': 'I-Entity'}, {'patients.': 'O'}]"
Ongoing studies in murine models are aimed at developing more effective and targeted therapies in SS.,"[{'Ongoing': 'O'}, {'studies': 'O'}, {'in': 'O'}, {'murine': 'O'}, {'models': 'O'}, {'are': 'O'}, {'aimed': 'O'}, {'at': 'O'}, {'developing': 'O'}, {'more': 'O'}, {'effective': 'O'}, {'and': 'O'}, {'targeted': 'O'}, {'therapies': 'O'}, {'in': 'O'}, {'SS.': 'I-Entity'}]"
"Results showed that the stimulated salivary flow rate was gradually decreased and lymphocytic infiltration was found as age increased in 12- and 21-week-old NOD mice, but not 7-week-old NOD mice.","[{'Results': 'O'}, {'showed': 'O'}, {'that': 'O'}, {'the': 'O'}, {'stimulated': 'O'}, {'salivary': 'O'}, {'flow': 'O'}, {'rate': 'O'}, {'was': 'O'}, {'gradually': 'O'}, {'decreased': 'O'}, {'and': 'O'}, {'lymphocytic': 'O'}, {'infiltration': 'O'}, {'was': 'O'}, {'found': 'O'}, {'as': 'O'}, {'age': 'O'}, {'increased': 'O'}, {'in': 'O'}, {'12-': 'O'}, {'and': 'O'}, {'21-week-old': 'O'}, {'NOD': 'O'}, {'mice,': 'O'}, {'but': 'O'}, {'not': 'O'}, {'7-week-old': 'O'}, {'NOD': 'O'}, {'mice.': 'O'}]"
"Incomplete dRTA is common in pSS and causes mild acidaemia and higher urinary pH, which may contribute to bone demineralization and kidney stone formation.","[{'Incomplete': 'O'}, {'dRTA': 'I-Entity'}, {'is': 'O'}, {'common': 'O'}, {'in': 'O'}, {'pSS': 'I-Entity'}, {'and': 'O'}, {'causes': 'O'}, {'mild': 'O'}, {'acidaemia': 'I-Entity'}, {'and': 'O'}, {'higher': 'O'}, {'urinary': 'O'}, {'pH,': 'O'}, {'which': 'O'}, {'may': 'O'}, {'contribute': 'O'}, {'to': 'O'}, {'bone': 'O'}, {'demineralization': 'O'}, {'and': 'O'}, {'kidney': 'B-Entity'}, {'stone': 'I-Entity'}, {'formation.': 'O'}]"
Diagnosis and treatment of pSS led to significant improvement in systemic and renal presentations of the patient.,"[{'Diagnosis': 'O'}, {'and': 'O'}, {'treatment': 'O'}, {'of': 'O'}, {'pSS': 'I-Entity'}, {'led': 'O'}, {'to': 'O'}, {'significant': 'O'}, {'improvement': 'O'}, {'in': 'O'}, {'systemic': 'O'}, {'and': 'O'}, {'renal': 'O'}, {'presentations': 'O'}, {'of': 'O'}, {'the': 'O'}, {'patient.': 'O'}]"
"Significantly, dry eyes can lead to corneal abrasions, infection, ulceration, chronic scarring and, in severe cases, perforation.","[{'Significantly,': 'O'}, {'dry': 'B-Entity'}, {'eyes': 'I-Entity'}, {'can': 'O'}, {'lead': 'O'}, {'to': 'O'}, {'corneal': 'B-Entity'}, {'abrasions,': 'I-Entity'}, {'infection,': 'I-Entity'}, {'ulceration,': 'I-Entity'}, {'chronic': 'O'}, {'scarring': 'I-Entity'}, {'and,': 'O'}, {'in': 'O'}, {'severe': 'O'}, {'cases,': 'O'}, {'perforation.': 'I-Entity'}]"
Dry mouth is not usually seen if low doses of (131)I are used.,"[{'Dry': 'B-Entity'}, {'mouth': 'I-Entity'}, {'is': 'O'}, {'not': 'O'}, {'usually': 'O'}, {'seen': 'O'}, {'if': 'O'}, {'low': 'O'}, {'doses': 'O'}, {'of': 'O'}, {'(131)I': 'O'}, {'are': 'O'}, {'used.': 'O'}]"
"If treatment is initiated within 2 months of symptom onset, there is a better opportunity for improvement of the patient's condition.","[{'If': 'O'}, {'treatment': 'O'}, {'is': 'O'}, {'initiated': 'O'}, {'within': 'O'}, {'2': 'O'}, {'months': 'O'}, {'of': 'O'}, {'symptom': 'O'}, {'onset,': 'O'}, {'there': 'O'}, {'is': 'O'}, {'a': 'O'}, {'better': 'O'}, {'opportunity': 'O'}, {'for': 'O'}, {'improvement': 'O'}, {'of': 'O'}, {'the': 'O'}, {""patient's"": 'O'}, {'condition.': 'O'}]"
"Here, we evaluated the levels of FURIN in the plasma and peripheral blood mononuclear cells (PBMCs) of patients with primary Sjogrens syndrome (pSS) and in healthy controls.","[{'Here,': 'O'}, {'we': 'O'}, {'evaluated': 'O'}, {'the': 'O'}, {'levels': 'O'}, {'of': 'O'}, {'FURIN': 'I-Entity'}, {'in': 'O'}, {'the': 'O'}, {'plasma': 'O'}, {'and': 'O'}, {'peripheral': 'O'}, {'blood': 'O'}, {'mononuclear': 'O'}, {'cells': 'O'}, {'(PBMCs)': 'O'}, {'of': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'primary': 'B-Entity'}, {'Sjogrens': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'(pSS)': 'O'}, {'and': 'O'}, {'in': 'O'}, {'healthy': 'O'}, {'controls.': 'O'}]"
Pulmonary involvement was defined as typical abnormalities identified with high-resolution CT (HRCT) and/or pulmonary function tests (PFTs).,"[{'Pulmonary': 'O'}, {'involvement': 'O'}, {'was': 'O'}, {'defined': 'O'}, {'as': 'O'}, {'typical': 'O'}, {'abnormalities': 'O'}, {'identified': 'O'}, {'with': 'O'}, {'high-resolution': 'O'}, {'CT': 'O'}, {'(HRCT)': 'O'}, {'and/or': 'O'}, {'pulmonary': 'O'}, {'function': 'O'}, {'tests': 'O'}, {'(PFTs).': 'O'}]"
Our results indicate that SLE patients present with different clinical and serological manifestations according to age at disease onset.,"[{'Our': 'O'}, {'results': 'O'}, {'indicate': 'O'}, {'that': 'O'}, {'SLE': 'I-Entity'}, {'patients': 'O'}, {'present': 'O'}, {'with': 'O'}, {'different': 'O'}, {'clinical': 'O'}, {'and': 'O'}, {'serological': 'O'}, {'manifestations': 'O'}, {'according': 'O'}, {'to': 'O'}, {'age': 'O'}, {'at': 'O'}, {'disease': 'O'}, {'onset.': 'O'}]"
Lung involvement was defined based on the presence of pulmonary signs/symptoms and/or impaired pulmonary function tests along with alterations in high-resolution computerized tomography (HRCT).,"[{'Lung': 'B-Entity'}, {'involvement': 'I-Entity'}, {'was': 'O'}, {'defined': 'O'}, {'based': 'O'}, {'on': 'O'}, {'the': 'O'}, {'presence': 'O'}, {'of': 'O'}, {'pulmonary': 'O'}, {'signs/symptoms': 'O'}, {'and/or': 'O'}, {'impaired': 'B-Entity'}, {'pulmonary': 'I-Entity'}, {'function': 'I-Entity'}, {'tests': 'O'}, {'along': 'O'}, {'with': 'O'}, {'alterations': 'O'}, {'in': 'O'}, {'high-resolution': 'O'}, {'computerized': 'O'}, {'tomography': 'O'}, {'(HRCT).': 'O'}]"
"We also observed that RTX is able to reduce glandular infiltrate, interfere with B/T compartmentalization and consequently with the formation of ectopic lymphoid structures and germinal center-like structures in pSS-MSGs.","[{'We': 'O'}, {'also': 'O'}, {'observed': 'O'}, {'that': 'O'}, {'RTX': 'I-Entity'}, {'is': 'O'}, {'able': 'O'}, {'to': 'O'}, {'reduce': 'O'}, {'glandular': 'O'}, {'infiltrate,': 'O'}, {'interfere': 'O'}, {'with': 'O'}, {'B/T': 'O'}, {'compartmentalization': 'O'}, {'and': 'O'}, {'consequently': 'O'}, {'with': 'O'}, {'the': 'O'}, {'formation': 'O'}, {'of': 'O'}, {'ectopic': 'O'}, {'lymphoid': 'O'}, {'structures': 'O'}, {'and': 'O'}, {'germinal': 'O'}, {'center-like': 'O'}, {'structures': 'O'}, {'in': 'O'}, {'pSS-MSGs.': 'O'}]"
"Sex, dry eye, Saxon test, Schirmer's test, anti-SSA/Ro antibody, MSGB grading and sialography statistically contributed to the diagnosis.","[{'Sex,': 'O'}, {'dry': 'B-Entity'}, {'eye,': 'I-Entity'}, {'Saxon': 'O'}, {'test,': 'O'}, {""Schirmer's"": 'O'}, {'test,': 'O'}, {'anti-SSA/Ro': 'O'}, {'antibody,': 'O'}, {'MSGB': 'O'}, {'grading': 'O'}, {'and': 'O'}, {'sialography': 'O'}, {'statistically': 'O'}, {'contributed': 'O'}, {'to': 'O'}, {'the': 'O'}, {'diagnosis.': 'O'}]"
The efficacy of HCQ in treating pain associated with pSS was superior to that of the placebo.,"[{'The': 'O'}, {'efficacy': 'O'}, {'of': 'O'}, {'HCQ': 'I-Entity'}, {'in': 'O'}, {'treating': 'O'}, {'pain': 'I-Entity'}, {'associated': 'O'}, {'with': 'O'}, {'pSS': 'O'}, {'was': 'O'}, {'superior': 'O'}, {'to': 'O'}, {'that': 'O'}, {'of': 'O'}, {'the': 'O'}, {'placebo.': 'O'}]"
"The E-FABP concentration in tears appears to be related to ocular surface epithelial damage and tear stability and may be a promising novel biomarker in the diagnosis of SS.2728513, Japan.","[{'The': 'O'}, {'E-FABP': 'O'}, {'concentration': 'O'}, {'in': 'O'}, {'tears': 'O'}, {'appears': 'O'}, {'to': 'O'}, {'be': 'O'}, {'related': 'O'}, {'to': 'O'}, {'ocular': 'B-Entity'}, {'surface': 'I-Entity'}, {'epithelial': 'O'}, {'damage': 'O'}, {'and': 'O'}, {'tear': 'O'}, {'stability': 'O'}, {'and': 'O'}, {'may': 'O'}, {'be': 'O'}, {'a': 'O'}, {'promising': 'O'}, {'novel': 'O'}, {'biomarker': 'O'}, {'in': 'O'}, {'the': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'SS.2728513,': 'I-Entity'}, {'Japan.': 'O'}]"
Low-dose rituximab has good efficacy and safety in the treatment of hematologic abnormalities in patients with connective tissue disease.syndrome as a proof of concept.,"[{'Low-dose': 'O'}, {'rituximab': 'I-Entity'}, {'has': 'O'}, {'good': 'O'}, {'efficacy': 'O'}, {'and': 'O'}, {'safety': 'O'}, {'in': 'O'}, {'the': 'O'}, {'treatment': 'O'}, {'of': 'O'}, {'hematologic': 'B-Entity'}, {'abnormalities': 'I-Entity'}, {'in': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'connective': 'B-Entity'}, {'tissue': 'I-Entity'}, {'disease.syndrome': 'I-Entity'}, {'as': 'O'}, {'a': 'O'}, {'proof': 'O'}, {'of': 'O'}, {'concept.': 'O'}]"
"For different disease activity index cut-off values, more potentially eligible participants were found when ClinESSDAI was used than with ESSDAI.","[{'For': 'O'}, {'different': 'O'}, {'disease': 'O'}, {'activity': 'O'}, {'index': 'O'}, {'cut-off': 'O'}, {'values,': 'O'}, {'more': 'O'}, {'potentially': 'O'}, {'eligible': 'O'}, {'participants': 'O'}, {'were': 'O'}, {'found': 'O'}, {'when': 'O'}, {'ClinESSDAI': 'O'}, {'was': 'O'}, {'used': 'O'}, {'than': 'O'}, {'with': 'O'}, {'ESSDAI.': 'O'}]"
"Histopathological findings of IgG4-RD may co-exist with low malignant B-cell lymphoma in patients with initially suspected pSS and may be associated with an underlying IgG4-RD.Uppsala , Sweden.University , Uppsala , Sweden.Uppsala , Sweden.Uppsala , Sweden.Uppsala , Sweden.Epub 2016 May 19.","[{'Histopathological': 'O'}, {'findings': 'O'}, {'of': 'O'}, {'IgG4-RD': 'O'}, {'may': 'O'}, {'co-exist': 'O'}, {'with': 'O'}, {'low': 'O'}, {'malignant': 'B-Entity'}, {'B-cell': 'I-Entity'}, {'lymphoma': 'I-Entity'}, {'in': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'initially': 'O'}, {'suspected': 'O'}, {'pSS': 'I-Entity'}, {'and': 'O'}, {'may': 'O'}, {'be': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'an': 'O'}, {'underlying': 'O'}, {'IgG4-RD.Uppsala': 'O'}, {',': 'O'}, {'Sweden.University': 'O'}, {',': 'O'}, {'Uppsala': 'O'}, {',': 'O'}]"
To determine whether anti-Ro52 antibodies are associated with ILD in pSS.,"[{'To': 'O'}, {'determine': 'O'}, {'whether': 'O'}, {'anti-Ro52': 'O'}, {'antibodies': 'O'}, {'are': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'ILD': 'I-Entity'}, {'in': 'O'}, {'pSS.': 'I-Entity'}]"
"PATIENT'S CONCERNS: A 44-year-old Chinese female was admitted with three months history of painless abdominal distension accompanied by watery diarrhea 5-6 times daily, shortness of breath, fatigue, lower limb swelling, and 10‚Äö√Ñ√§kg weight loss.","[{""PATIENT'S"": 'O'}, {'CONCERNS:': 'O'}, {'A': 'O'}, {'44-year-old': 'O'}, {'Chinese': 'O'}, {'female': 'O'}, {'was': 'O'}, {'admitted': 'O'}, {'with': 'O'}, {'three': 'O'}, {'months': 'O'}, {'history': 'O'}, {'of': 'O'}, {'painless': 'O'}, {'abdominal': 'B-Entity'}, {'distension': 'I-Entity'}, {'accompanied': 'O'}, {'by': 'O'}, {'watery': 'O'}, {'diarrhea': 'I-Entity'}, {'5-6': 'O'}, {'times': 'O'}, {'daily,': 'O'}, {'shortness': 'B-Entity'}, {'of': 'I-Entity'}, {'breath,': 'I-Entity'}, {'fatigue,': 'I-Entity'}, {'lower': 'O'}, {'limb': 'O'}, {'swelling,': 'I-Entity'}, {'and': 'O'}, {'10‚Äö√Ñ√§kg': 'O'}]"
"In this retrospective, real-world analysis, medical claims in the first year after SS diagnosis revealed that cardiovascular (CV) events increased and all-cause healthcare costs grew by 40%.","[{'In': 'O'}, {'this': 'O'}, {'retrospective,': 'O'}, {'real-world': 'O'}, {'analysis,': 'O'}, {'medical': 'O'}, {'claims': 'O'}, {'in': 'O'}, {'the': 'O'}, {'first': 'O'}, {'year': 'O'}, {'after': 'O'}, {'SS': 'I-Entity'}, {'diagnosis': 'O'}, {'revealed': 'O'}, {'that': 'O'}, {'cardiovascular': 'O'}, {'(CV)': 'I-Entity'}, {'events': 'O'}, {'increased': 'O'}, {'and': 'O'}, {'all-cause': 'O'}, {'healthcare': 'O'}, {'costs': 'O'}, {'grew': 'O'}, {'by': 'O'}, {'40%.': 'O'}]"
"All patients reported a significant decrease in the Ocular Surface Disease Index (p < 0.01), which indicates improvement of the patient's subjective feelings after therapy.","[{'All': 'O'}, {'patients': 'O'}, {'reported': 'O'}, {'a': 'O'}, {'significant': 'O'}, {'decrease': 'O'}, {'in': 'O'}, {'the': 'O'}, {'Ocular': 'B-Entity'}, {'Surface': 'I-Entity'}, {'Disease': 'I-Entity'}, {'Index': 'O'}, {'(p': 'O'}, {'<': 'O'}, {'0.01),': 'O'}, {'which': 'O'}, {'indicates': 'O'}, {'improvement': 'O'}, {'of': 'O'}, {'the': 'O'}, {""patient's"": 'O'}, {'subjective': 'O'}, {'feelings': 'O'}, {'after': 'O'}, {'therapy.': 'O'}]"
