sentances,predictions
"In patients diagnosed with both distal RTA and vitamin D deficiency, clinicians should consider autoimmune diseases such as pSS, as a possible underlying etiology.","[{'In': 'O'}, {'patients': 'O'}, {'diagnosed': 'O'}, {'with': 'O'}, {'both': 'O'}, {'distal': 'O'}, {'RTA': 'I-Entity'}, {'and': 'O'}, {'vitamin': 'B-Entity'}, {'D': 'I-Entity'}, {'deficiency,': 'I-Entity'}, {'clinicians': 'O'}, {'should': 'O'}, {'consider': 'O'}, {'autoimmune': 'B-Entity'}, {'diseases': 'I-Entity'}, {'such': 'O'}, {'as': 'O'}, {'pSS,': 'I-Entity'}, {'as': 'O'}, {'a': 'O'}, {'possible': 'O'}, {'underlying': 'O'}, {'etiology.': 'O'}]"
We highlight the principles and the necessary information required for a diagnosis of classic distal renal tubular acidosis.,"[{'We': 'O'}, {'highlight': 'O'}, {'the': 'O'}, {'principles': 'O'}, {'and': 'O'}, {'the': 'O'}, {'necessary': 'O'}, {'information': 'O'}, {'required': 'O'}, {'for': 'O'}, {'a': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'classic': 'O'}, {'distal': 'O'}, {'renal': 'I-Entity'}, {'tubular': 'I-Entity'}, {'acidosis.': 'I-Entity'}]"
"Pulmonary manifestations are frequent in primary Sjogren syndrome but often not clinically significant; the most common are xerotrachea, interstitial lung diseases, and small airway obstruction.","[{'Pulmonary': 'O'}, {'manifestations': 'O'}, {'are': 'O'}, {'frequent': 'O'}, {'in': 'O'}, {'primary': 'O'}, {'Sjogren': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'but': 'O'}, {'often': 'O'}, {'not': 'O'}, {'clinically': 'O'}, {'significant;': 'O'}, {'the': 'O'}, {'most': 'O'}, {'common': 'O'}, {'are': 'O'}, {'xerotrachea,': 'I-Entity'}, {'interstitial': 'B-Entity'}, {'lung': 'I-Entity'}, {'diseases,': 'I-Entity'}, {'and': 'O'}, {'small': 'B-Entity'}, {'airway': 'I-Entity'}, {'obstruction.': 'I-Entity'}]"
Patient was classified as having stage IV disseminated disease and a standard chemotherapy protocol was administered; the treatment was well tolerated and resulted in complete remission.,"[{'Patient': 'O'}, {'was': 'O'}, {'classified': 'O'}, {'as': 'O'}, {'having': 'O'}, {'stage': 'O'}, {'IV': 'O'}, {'disseminated': 'O'}, {'disease': 'O'}, {'and': 'O'}, {'a': 'O'}, {'standard': 'O'}, {'chemotherapy': 'O'}, {'protocol': 'O'}, {'was': 'O'}, {'administered;': 'O'}, {'the': 'O'}, {'treatment': 'O'}, {'was': 'O'}, {'well': 'O'}, {'tolerated': 'O'}, {'and': 'O'}, {'resulted': 'O'}, {'in': 'O'}, {'complete': 'O'}, {'remission.': 'O'}]"
Reliability was examined by asking patients to complete the questionnaire twice 1-2 weeks apart.,"[{'Reliability': 'O'}, {'was': 'O'}, {'examined': 'O'}, {'by': 'O'}, {'asking': 'O'}, {'patients': 'O'}, {'to': 'O'}, {'complete': 'O'}, {'the': 'O'}, {'questionnaire': 'O'}, {'twice': 'O'}, {'1-2': 'O'}, {'weeks': 'O'}, {'apart.': 'O'}]"
"Circulating TNC levels were significantly raised in patients with RA, as well as patients with systemic lupus erythematosus, idiopathic inflammatory myositis, psoriatic arthritis and ankylosing spondylitis, whilst patients with Sjogren's syndrome displayed levels similar to healthy controls.","[{'Circulating': 'O'}, {'TNC': 'I-Entity'}, {'levels': 'O'}, {'were': 'O'}, {'significantly': 'O'}, {'raised': 'O'}, {'in': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'RA,': 'I-Entity'}, {'as': 'O'}, {'well': 'O'}, {'as': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'systemic': 'B-Entity'}, {'lupus': 'I-Entity'}, {'erythematosus,': 'I-Entity'}, {'idiopathic': 'B-Entity'}, {'inflammatory': 'I-Entity'}, {'myositis,': 'I-Entity'}, {'psoriatic': 'B-Entity'}, {'arthritis': 'I-Entity'}, {'and': 'O'}, {'ankylosing': 'B-Entity'}, {'spondylitis,': 'I-Entity'}, {'whilst': 'O'}, {'patients': 'O'}, {'with': 'O'}, {""Sjogren's"": 'B-Entity'}]"
"Acoustic radiation force impulses sonoelastography can assist diagnosis of SS, and is a non-invasive and fast method of detecting pathological changes to the parotid and submandibular glands.Australia, Ltd.Cl‚àö‚â†nico Universitario Virgen de la Arrixaca, Murcia, Spain.Murcia, Spain.","[{'Acoustic': 'O'}, {'radiation': 'O'}, {'force': 'O'}, {'impulses': 'O'}, {'sonoelastography': 'O'}, {'can': 'O'}, {'assist': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'SS,': 'I-Entity'}, {'and': 'O'}, {'is': 'O'}, {'a': 'O'}, {'non-invasive': 'O'}, {'and': 'O'}, {'fast': 'O'}, {'method': 'O'}, {'of': 'O'}, {'detecting': 'O'}, {'pathological': 'O'}, {'changes': 'O'}, {'to': 'O'}, {'the': 'O'}, {'parotid': 'O'}, {'and': 'O'}, {'submandibular': 'O'}, {'glands.Australia,': 'O'}, {'Ltd.Cl‚àö‚â†nico': 'O'}]"
"We believe that all patients with diagnosis of undifferentiated connective tissue disease, especially those with a systemic sclerosis-like presentation, should be investigated for celiac disease, even in absence of gastrointestinal symptoms.","[{'We': 'O'}, {'believe': 'O'}, {'that': 'O'}, {'all': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'undifferentiated': 'O'}, {'connective': 'B-Entity'}, {'tissue': 'I-Entity'}, {'disease,': 'I-Entity'}, {'especially': 'O'}, {'those': 'O'}, {'with': 'O'}, {'a': 'O'}, {'systemic': 'B-Entity'}, {'sclerosis-like': 'I-Entity'}, {'presentation,': 'O'}, {'should': 'O'}, {'be': 'O'}, {'investigated': 'O'}, {'for': 'O'}, {'celiac': 'B-Entity'}, {'disease,': 'I-Entity'}, {'even': 'O'}, {'in': 'O'}, {'absence': 'O'}, {'of': 'O'}, {'gastrointestinal': 'B-Entity'}, {'symptoms.': 'O'}]"
To evaluate the efficacy of rituximab in central nervous system (CNS) manifestations of patients with primary Sjogrens syndrome (pSS).,"[{'To': 'O'}, {'evaluate': 'O'}, {'the': 'O'}, {'efficacy': 'O'}, {'of': 'O'}, {'rituximab': 'I-Entity'}, {'in': 'O'}, {'central': 'O'}, {'nervous': 'O'}, {'system': 'O'}, {'(CNS)': 'O'}, {'manifestations': 'O'}, {'of': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'primary': 'B-Entity'}, {'Sjogrens': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'(pSS).': 'O'}]"
"However, important issues have emerged in these patients wherein life-long conventional right ventricular apical pacing may produce left ventricular dysfunction (pacing-induced cardiomyopathy) necessitating a priori alternate site pacing or subsequent upgrading to biventricular pacing.","[{'However,': 'O'}, {'important': 'O'}, {'issues': 'O'}, {'have': 'O'}, {'emerged': 'O'}, {'in': 'O'}, {'these': 'O'}, {'patients': 'O'}, {'wherein': 'O'}, {'life-long': 'O'}, {'conventional': 'O'}, {'right': 'O'}, {'ventricular': 'O'}, {'apical': 'O'}, {'pacing': 'O'}, {'may': 'O'}, {'produce': 'O'}, {'left': 'B-Entity'}, {'ventricular': 'I-Entity'}, {'dysfunction': 'I-Entity'}, {'(pacing-induced': 'O'}, {'cardiomyopathy)': 'I-Entity'}, {'necessitating': 'O'}, {'a': 'O'}, {'priori': 'O'}, {'alternate': 'O'}, {'site': 'O'}, {'pacing': 'O'}, {'or': 'O'}, {'subsequent': 'O'}, {'upgrading': 'O'}, {'to': 'O'}, {'biventricular': 'O'}, {'pacing.': 'O'}]"
"In multivariate analysis, dryness, limb pain and fatigue, but not mental fatigue, were significantly associated with PGA; weights derived from the regression were identical for these three domains.","[{'In': 'O'}, {'multivariate': 'O'}, {'analysis,': 'O'}, {'dryness,': 'I-Entity'}, {'limb': 'B-Entity'}, {'pain': 'I-Entity'}, {'and': 'O'}, {'fatigue,': 'I-Entity'}, {'but': 'O'}, {'not': 'O'}, {'mental': 'O'}, {'fatigue,': 'I-Entity'}, {'were': 'O'}, {'significantly': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'PGA;': 'I-Entity'}, {'weights': 'O'}, {'derived': 'O'}, {'from': 'O'}, {'the': 'O'}, {'regression': 'O'}, {'were': 'O'}, {'identical': 'O'}, {'for': 'O'}, {'these': 'O'}, {'three': 'O'}, {'domains.': 'O'}]"
"To determine the prevalence of sicca symptoms, dry eye, and secondary Sjogrens syndrome and to evaluate the severity of dry eye in patients with mixed connective tissue disease.","[{'To': 'O'}, {'determine': 'O'}, {'the': 'O'}, {'prevalence': 'O'}, {'of': 'O'}, {'sicca': 'B-Entity'}, {'symptoms,': 'O'}, {'dry': 'B-Entity'}, {'eye,': 'I-Entity'}, {'and': 'O'}, {'secondary': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'and': 'O'}, {'to': 'O'}, {'evaluate': 'O'}, {'the': 'O'}, {'severity': 'O'}, {'of': 'O'}, {'dry': 'B-Entity'}, {'eye': 'I-Entity'}, {'in': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'mixed': 'B-Entity'}, {'connective': 'B-Entity'}, {'tissue': 'I-Entity'}, {'disease.': 'I-Entity'}]"
"In this Review, we analyse the evidence regarding the efficacy of the therapeutic agents currently available to treat the manifestations of SS.","[{'In': 'O'}, {'this': 'O'}, {'Review,': 'O'}, {'we': 'O'}, {'analyse': 'O'}, {'the': 'O'}, {'evidence': 'O'}, {'regarding': 'O'}, {'the': 'O'}, {'efficacy': 'O'}, {'of': 'O'}, {'the': 'O'}, {'therapeutic': 'O'}, {'agents': 'O'}, {'currently': 'O'}, {'available': 'O'}, {'to': 'O'}, {'treat': 'O'}, {'the': 'O'}, {'manifestations': 'O'}, {'of': 'O'}, {'SS.': 'I-Entity'}]"
"comprehensive, accessible, efficient) and the advantages of ultrasound (US) use (patient-friendly, convenient, cost-effective, and does not require exposure to radiation or magnetic fields), there seems to be a 'gap' in the actual clinical practice.","[{'comprehensive,': 'O'}, {'accessible,': 'O'}, {'efficient)': 'O'}, {'and': 'O'}, {'the': 'O'}, {'advantages': 'O'}, {'of': 'O'}, {'ultrasound': 'O'}, {'(US)': 'O'}, {'use': 'O'}, {'(patient-friendly,': 'O'}, {'convenient,': 'O'}, {'cost-effective,': 'O'}, {'and': 'O'}, {'does': 'O'}, {'not': 'O'}, {'require': 'O'}, {'exposure': 'O'}, {'to': 'O'}, {'radiation': 'O'}, {'or': 'O'}, {'magnetic': 'O'}, {'fields),': 'O'}, {'there': 'O'}, {'seems': 'O'}, {'to': 'O'}, {'be': 'O'}, {'a': 'O'}, {""'gap'"": 'O'}, {'in': 'O'}, {'the': 'O'}, {'actual': 'O'}, {'clinical': 'O'}, {'practice.': 'O'}]"
"In this review we will go through the more recent evidence on UCTD and we will discuss in what extent the availability of new criteria for the CTDs could interfere with the ""UCTD concept"".","[{'In': 'O'}, {'this': 'O'}, {'review': 'O'}, {'we': 'O'}, {'will': 'O'}, {'go': 'O'}, {'through': 'O'}, {'the': 'O'}, {'more': 'O'}, {'recent': 'O'}, {'evidence': 'O'}, {'on': 'O'}, {'UCTD': 'I-Entity'}, {'and': 'O'}, {'we': 'O'}, {'will': 'O'}, {'discuss': 'O'}, {'in': 'O'}, {'what': 'O'}, {'extent': 'O'}, {'the': 'O'}, {'availability': 'O'}, {'of': 'O'}, {'new': 'O'}, {'criteria': 'O'}, {'for': 'O'}, {'the': 'O'}, {'CTDs': 'I-Entity'}, {'could': 'O'}, {'interfere': 'O'}, {'with': 'O'}, {'the': 'O'}, {'""UCTD': 'O'}, {'concept"".': 'O'}]"
Biopsies of apparently healthy skin can contribute to the diagnosis of an internal disorder in a patient or in the detection of a potential disease carrier.,"[{'Biopsies': 'O'}, {'of': 'O'}, {'apparently': 'O'}, {'healthy': 'O'}, {'skin': 'O'}, {'can': 'O'}, {'contribute': 'O'}, {'to': 'O'}, {'the': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'an': 'O'}, {'internal': 'B-Entity'}, {'disorder': 'I-Entity'}, {'in': 'O'}, {'a': 'O'}, {'patient': 'O'}, {'or': 'O'}, {'in': 'O'}, {'the': 'O'}, {'detection': 'O'}, {'of': 'O'}, {'a': 'O'}, {'potential': 'O'}, {'disease': 'O'}, {'carrier.': 'O'}]"
Primary SS related optic neuritis is less common and easily misdiagnosed.,"[{'Primary': 'O'}, {'SS': 'I-Entity'}, {'related': 'O'}, {'optic': 'B-Entity'}, {'neuritis': 'I-Entity'}, {'is': 'O'}, {'less': 'O'}, {'common': 'O'}, {'and': 'O'}, {'easily': 'O'}, {'misdiagnosed.': 'O'}]"
Primary Sjogrens syndrome (pSS) is a solitary poorly understood autoimmune inflammatory disease by involvement of the salivary and lacrimal glands resulting in dry mouth and dry eyes.,"[{'Primary': 'B-Entity'}, {'Sjogrens': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'(pSS)': 'O'}, {'is': 'O'}, {'a': 'O'}, {'solitary': 'O'}, {'poorly': 'O'}, {'understood': 'O'}, {'autoimmune': 'B-Entity'}, {'inflammatory': 'O'}, {'disease': 'O'}, {'by': 'O'}, {'involvement': 'O'}, {'of': 'O'}, {'the': 'O'}, {'salivary': 'O'}, {'and': 'O'}, {'lacrimal': 'O'}, {'glands': 'O'}, {'resulting': 'O'}, {'in': 'O'}, {'dry': 'B-Entity'}, {'mouth': 'I-Entity'}, {'and': 'O'}, {'dry': 'B-Entity'}, {'eyes.': 'I-Entity'}]"
"Parotitis is a common condition seen in the pediatric population, usually as an isolated occurrence associated with viral or bacterial infection.","[{'Parotitis': 'I-Entity'}, {'is': 'O'}, {'a': 'O'}, {'common': 'O'}, {'condition': 'O'}, {'seen': 'O'}, {'in': 'O'}, {'the': 'O'}, {'pediatric': 'O'}, {'population,': 'O'}, {'usually': 'O'}, {'as': 'O'}, {'an': 'O'}, {'isolated': 'O'}, {'occurrence': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'viral': 'B-Entity'}, {'or': 'O'}, {'bacterial': 'I-Entity'}, {'infection.': 'I-Entity'}]"
A significant difference was observed in the Beck Depression Inventory scores between patients with and without cough.,"[{'A': 'O'}, {'significant': 'O'}, {'difference': 'O'}, {'was': 'O'}, {'observed': 'O'}, {'in': 'O'}, {'the': 'O'}, {'Beck': 'O'}, {'Depression': 'I-Entity'}, {'Inventory': 'O'}, {'scores': 'O'}, {'between': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'and': 'O'}, {'without': 'O'}, {'cough.': 'I-Entity'}]"
"In addition, the dry eye severity was graded.","[{'In': 'O'}, {'addition,': 'O'}, {'the': 'O'}, {'dry': 'B-Entity'}, {'eye': 'I-Entity'}, {'severity': 'O'}, {'was': 'O'}, {'graded.': 'O'}]"
The relationship between infection and autoimmunity has been increasingly defined over the last 20 years.,"[{'The': 'O'}, {'relationship': 'O'}, {'between': 'O'}, {'infection': 'I-Entity'}, {'and': 'O'}, {'autoimmunity': 'I-Entity'}, {'has': 'O'}, {'been': 'O'}, {'increasingly': 'O'}, {'defined': 'O'}, {'over': 'O'}, {'the': 'O'}, {'last': 'O'}, {'20': 'O'}, {'years.': 'O'}]"
Etiologies of dry eye syndrome were dominated by Sjogren syndrome (32¬¨‚Ä†%) and severe ocular surface conditions (48¬¨‚Ä†%).,"[{'Etiologies': 'O'}, {'of': 'O'}, {'dry': 'B-Entity'}, {'eye': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'were': 'O'}, {'dominated': 'O'}, {'by': 'O'}, {'Sjogren': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'(32¬¨‚Ä†%)': 'O'}, {'and': 'O'}, {'severe': 'O'}, {'ocular': 'B-Entity'}, {'surface': 'I-Entity'}, {'conditions': 'I-Entity'}, {'(48¬¨‚Ä†%).': 'O'}]"
Clinicians should consider EGID as a possible diagnosis and perform gastrointestinal tract biopsies in patients with CTD presenting with gastrointestinal symptoms and unexplained eosinophilia.,"[{'Clinicians': 'O'}, {'should': 'O'}, {'consider': 'O'}, {'EGID': 'I-Entity'}, {'as': 'O'}, {'a': 'O'}, {'possible': 'O'}, {'diagnosis': 'O'}, {'and': 'O'}, {'perform': 'O'}, {'gastrointestinal': 'O'}, {'tract': 'O'}, {'biopsies': 'O'}, {'in': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'CTD': 'I-Entity'}, {'presenting': 'O'}, {'with': 'O'}, {'gastrointestinal': 'B-Entity'}, {'symptoms': 'I-Entity'}, {'and': 'O'}, {'unexplained': 'O'}, {'eosinophilia.': 'I-Entity'}]"
"Profound loss in joint position is associated with sensory ataxia, and reflects degeneration of large-sized dorsal root ganglia.","[{'Profound': 'O'}, {'loss': 'B-Entity'}, {'in': 'I-Entity'}, {'joint': 'I-Entity'}, {'position': 'I-Entity'}, {'is': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'sensory': 'B-Entity'}, {'ataxia,': 'I-Entity'}, {'and': 'O'}, {'reflects': 'O'}, {'degeneration': 'O'}, {'of': 'O'}, {'large-sized': 'O'}, {'dorsal': 'O'}, {'root': 'O'}, {'ganglia.': 'O'}]"
"Awareness must therefore be raised among clinicians of the somatosensory and autonomic symptoms that can reveal small fiber neuropathy, appropriate diagnostic investigations, most common causes, and best treatment options for each patient profile.","[{'Awareness': 'O'}, {'must': 'O'}, {'therefore': 'O'}, {'be': 'O'}, {'raised': 'O'}, {'among': 'O'}, {'clinicians': 'O'}, {'of': 'O'}, {'the': 'O'}, {'somatosensory': 'O'}, {'and': 'O'}, {'autonomic': 'O'}, {'symptoms': 'O'}, {'that': 'O'}, {'can': 'O'}, {'reveal': 'O'}, {'small': 'O'}, {'fiber': 'O'}, {'neuropathy,': 'I-Entity'}, {'appropriate': 'O'}, {'diagnostic': 'O'}, {'investigations,': 'O'}, {'most': 'O'}, {'common': 'O'}, {'causes,': 'O'}, {'and': 'O'}, {'best': 'O'}, {'treatment': 'O'}, {'options': 'O'}, {'for': 'O'}, {'each': 'O'}, {'patient': 'O'}, {'profile.': 'O'}]"
The clinical progress of the patient and autopsy findings suggested that complement activation might have been associated with the pathology.2018 Dec 18.,"[{'The': 'O'}, {'clinical': 'O'}, {'progress': 'O'}, {'of': 'O'}, {'the': 'O'}, {'patient': 'O'}, {'and': 'O'}, {'autopsy': 'O'}, {'findings': 'O'}, {'suggested': 'O'}, {'that': 'O'}, {'complement': 'O'}, {'activation': 'O'}, {'might': 'O'}, {'have': 'O'}, {'been': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'the': 'O'}, {'pathology.2018': 'O'}, {'Dec': 'O'}, {'18.': 'O'}]"
Therapy- and complication-related lung changes would pose difficulty in diagnosing and classifying an ILD.,"[{'Therapy-': 'O'}, {'and': 'O'}, {'complication-related': 'O'}, {'lung': 'O'}, {'changes': 'O'}, {'would': 'O'}, {'pose': 'O'}, {'difficulty': 'O'}, {'in': 'O'}, {'diagnosing': 'O'}, {'and': 'O'}, {'classifying': 'O'}, {'an': 'O'}, {'ILD.': 'I-Entity'}]"
"Increased age associated with higher incidence of xerostomia, and females had a higher incidence of sialadenitis.","[{'Increased': 'O'}, {'age': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'higher': 'O'}, {'incidence': 'O'}, {'of': 'O'}, {'xerostomia,': 'I-Entity'}, {'and': 'O'}, {'females': 'O'}, {'had': 'O'}, {'a': 'O'}, {'higher': 'O'}, {'incidence': 'O'}, {'of': 'O'}, {'sialadenitis.': 'I-Entity'}]"
Thirty-three consecutive patients undergoing 36 sialendoscopy procedures performed at a tertiary medical center from July 2008 to July 2010 were included.,"[{'Thirty-three': 'O'}, {'consecutive': 'O'}, {'patients': 'O'}, {'undergoing': 'O'}, {'36': 'O'}, {'sialendoscopy': 'O'}, {'procedures': 'O'}, {'performed': 'O'}, {'at': 'O'}, {'a': 'O'}, {'tertiary': 'O'}, {'medical': 'O'}, {'center': 'O'}, {'from': 'O'}, {'July': 'O'}, {'2008': 'O'}, {'to': 'O'}, {'July': 'O'}, {'2010': 'O'}, {'were': 'O'}, {'included.': 'O'}]"
"Primary biliary cirrhosis is a chronic cholestatic liver disease characterised by destruction of small intrahepatic bile ducts, leading to fibrosis and potential cirrhosis through resulting complications.","[{'Primary': 'B-Entity'}, {'biliary': 'I-Entity'}, {'cirrhosis': 'I-Entity'}, {'is': 'O'}, {'a': 'O'}, {'chronic': 'O'}, {'cholestatic': 'B-Entity'}, {'liver': 'I-Entity'}, {'disease': 'I-Entity'}, {'characterised': 'O'}, {'by': 'O'}, {'destruction': 'O'}, {'of': 'O'}, {'small': 'O'}, {'intrahepatic': 'O'}, {'bile': 'O'}, {'ducts,': 'O'}, {'leading': 'O'}, {'to': 'O'}, {'fibrosis': 'I-Entity'}, {'and': 'O'}, {'potential': 'O'}, {'cirrhosis': 'I-Entity'}, {'through': 'O'}, {'resulting': 'O'}, {'complications.': 'O'}]"
"Renal involvement of pSS is mostly due to TIN with marked T, B and especially plasma cell infiltration.","[{'Renal': 'O'}, {'involvement': 'O'}, {'of': 'O'}, {'pSS': 'I-Entity'}, {'is': 'O'}, {'mostly': 'O'}, {'due': 'O'}, {'to': 'O'}, {'TIN': 'I-Entity'}, {'with': 'O'}, {'marked': 'O'}, {'T,': 'O'}, {'B': 'O'}, {'and': 'O'}, {'especially': 'O'}, {'plasma': 'O'}, {'cell': 'O'}, {'infiltration.': 'O'}]"
"Her dyspnea symptom was much improved with endothelin receptor antagonist and azathioprine.Medicine, Cardiovascular Research Institute, Busan Paik Hospital, Busan, Korea.31.risk of congenital heart block.","[{'Her': 'O'}, {'dyspnea': 'I-Entity'}, {'symptom': 'O'}, {'was': 'O'}, {'much': 'O'}, {'improved': 'O'}, {'with': 'O'}, {'endothelin': 'O'}, {'receptor': 'O'}, {'antagonist': 'O'}, {'and': 'O'}, {'azathioprine.Medicine,': 'I-Entity'}, {'Cardiovascular': 'O'}, {'Research': 'O'}, {'Institute,': 'O'}, {'Busan': 'O'}, {'Paik': 'O'}, {'Hospital,': 'O'}, {'Busan,': 'O'}, {'Korea.31.risk': 'O'}, {'of': 'O'}, {'congenital': 'B-Entity'}, {'heart': 'I-Entity'}, {'block.': 'I-Entity'}]"
We abstracted data relating to anti-NR2A/B antibodies from the identified studies.,"[{'We': 'O'}, {'abstracted': 'O'}, {'data': 'O'}, {'relating': 'O'}, {'to': 'O'}, {'anti-NR2A/B': 'O'}, {'antibodies': 'O'}, {'from': 'O'}, {'the': 'O'}, {'identified': 'O'}, {'studies.': 'O'}]"
"In 75 established pSS patients, mean disease duration 12.4¬¨¬±7.2 years, the hyperechoic bands of parotid gland (PG) and submandibular gland (SMG) were significantly associated with sialometry (p<0.001) and VAS oral dryness (PG p=0.002, SMG p<0.001).","[{'In': 'O'}, {'75': 'O'}, {'established': 'O'}, {'pSS': 'I-Entity'}, {'patients,': 'O'}, {'mean': 'O'}, {'disease': 'O'}, {'duration': 'O'}, {'12.4¬¨¬±7.2': 'O'}, {'years,': 'O'}, {'the': 'O'}, {'hyperechoic': 'O'}, {'bands': 'O'}, {'of': 'O'}, {'parotid': 'O'}, {'gland': 'O'}, {'(PG)': 'O'}, {'and': 'O'}, {'submandibular': 'O'}, {'gland': 'O'}, {'(SMG)': 'O'}, {'were': 'O'}, {'significantly': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'sialometry': 'O'}, {'(p<0.001)': 'O'}]"
Histopathologic changes were examined by light microscopy according to Chisholm's classification.,"[{'Histopathologic': 'O'}, {'changes': 'O'}, {'were': 'O'}, {'examined': 'O'}, {'by': 'O'}, {'light': 'O'}, {'microscopy': 'O'}, {'according': 'O'}, {'to': 'O'}, {""Chisholm's"": 'O'}, {'classification.': 'O'}]"
