sentances,predictions
"Topical CyA has been proven to be beneficial in the dry eye of Sjogren's syndrome, whereas oral treatment with CyA can be considered for the severe complications of adult onset Still's disease.","[{'Topical': 'O'}, {'CyA': 'I-Entity'}, {'has': 'O'}, {'been': 'O'}, {'proven': 'O'}, {'to': 'O'}, {'be': 'O'}, {'beneficial': 'O'}, {'in': 'O'}, {'the': 'O'}, {'dry': 'B-Entity'}, {'eye': 'I-Entity'}, {'of': 'O'}, {""Sjogren's"": 'B-Entity'}, {'syndrome,': 'I-Entity'}, {'whereas': 'O'}, {'oral': 'O'}, {'treatment': 'O'}, {'with': 'O'}, {'CyA': 'I-Entity'}, {'can': 'O'}, {'be': 'O'}, {'considered': 'O'}, {'for': 'O'}, {'the': 'O'}, {'severe': 'O'}, {'complications': 'O'}, {'of': 'O'}, {'adult': 'O'}, {'onset': 'O'}, {""Still's"": 'B-Entity'}, {'disease.': 'I-Entity'}]"
Malignant lymphoma involving the salivary glands is a rare entity that accounts for only 1 to 4% of all salivary gland tumors.,"[{'Malignant': 'B-Entity'}, {'lymphoma': 'I-Entity'}, {'involving': 'O'}, {'the': 'O'}, {'salivary': 'O'}, {'glands': 'O'}, {'is': 'O'}, {'a': 'O'}, {'rare': 'O'}, {'entity': 'O'}, {'that': 'O'}, {'accounts': 'O'}, {'for': 'O'}, {'only': 'O'}, {'1': 'O'}, {'to': 'O'}, {'4%': 'O'}, {'of': 'O'}, {'all': 'O'}, {'salivary': 'B-Entity'}, {'gland': 'I-Entity'}, {'tumors.': 'I-Entity'}]"
"Although central nervous system complications are rare in pediatric SS, this condition should be considered in the differential diagnosis when a patient presents with idiopathic autoimmune encephalitis of unknown cause.","[{'Although': 'O'}, {'central': 'B-Entity'}, {'nervous': 'I-Entity'}, {'system': 'I-Entity'}, {'complications': 'I-Entity'}, {'are': 'O'}, {'rare': 'O'}, {'in': 'O'}, {'pediatric': 'O'}, {'SS,': 'I-Entity'}, {'this': 'O'}, {'condition': 'O'}, {'should': 'O'}, {'be': 'O'}, {'considered': 'O'}, {'in': 'O'}, {'the': 'O'}, {'differential': 'O'}, {'diagnosis': 'O'}, {'when': 'O'}, {'a': 'O'}, {'patient': 'O'}, {'presents': 'O'}, {'with': 'O'}, {'idiopathic': 'B-Entity'}, {'autoimmune': 'I-Entity'}, {'encephalitis': 'I-Entity'}, {'of': 'O'}, {'unknown': 'O'}, {'cause.': 'O'}]"
"She was admitted because of fever, weight loss, and paresthesia of the plantae and fingers.","[{'She': 'O'}, {'was': 'O'}, {'admitted': 'O'}, {'because': 'O'}, {'of': 'O'}, {'fever,': 'I-Entity'}, {'weight': 'B-Entity'}, {'loss,': 'I-Entity'}, {'and': 'O'}, {'paresthesia': 'I-Entity'}, {'of': 'O'}, {'the': 'O'}, {'plantae': 'O'}, {'and': 'O'}, {'fingers.': 'O'}]"
"After the plasma exchange sessions, we examined the patient to determine the reason for her symptoms upon presentation to the hospital.","[{'After': 'O'}, {'the': 'O'}, {'plasma': 'O'}, {'exchange': 'O'}, {'sessions,': 'O'}, {'we': 'O'}, {'examined': 'O'}, {'the': 'O'}, {'patient': 'O'}, {'to': 'O'}, {'determine': 'O'}, {'the': 'O'}, {'reason': 'O'}, {'for': 'O'}, {'her': 'O'}, {'symptoms': 'O'}, {'upon': 'O'}, {'presentation': 'O'}, {'to': 'O'}, {'the': 'O'}, {'hospital.': 'O'}]"
We aimed to assess the prevalence of patients with either primary Sjogrens syndrome (pSS) and positive anticentromere antibodies (ACA) and secondary Sjogrens syndrome (sSS) and limited cutaneous ACA positive-systemic sclerosis (SSc) in two large cohorts of patients with pSS and SSc¬¨‚àè and also to compare the clinical features of these two subsets with those of patients affected by 'ACA-positive SSc without sicca symptoms' and 'pSS'.,"[{'We': 'O'}, {'aimed': 'O'}, {'to': 'O'}, {'assess': 'O'}, {'the': 'O'}, {'prevalence': 'O'}, {'of': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'either': 'O'}, {'primary': 'B-Entity'}, {'Sjogrens': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'(pSS)': 'O'}, {'and': 'O'}, {'positive': 'O'}, {'anticentromere': 'O'}, {'antibodies': 'O'}, {'(ACA)': 'O'}, {'and': 'O'}, {'secondary': 'O'}, {'Sjogrens': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'(sSS)': 'O'}, {'and': 'O'}, {'limited': 'O'}, {'cutaneous': 'O'}, {'ACA': 'O'}, {'positive-systemic': 'O'}, {'sclerosis': 'I-Entity'}, {'(SSc)': 'O'}, {'in': 'O'}, {'two': 'O'}, {'large': 'O'}, {'cohorts': 'O'}]"
A retrospective study among patients seen at the Department of oral medicine for complaints of dry mouth was performed.,"[{'A': 'O'}, {'retrospective': 'O'}, {'study': 'O'}, {'among': 'O'}, {'patients': 'O'}, {'seen': 'O'}, {'at': 'O'}, {'the': 'O'}, {'Department': 'O'}, {'of': 'O'}, {'oral': 'O'}, {'medicine': 'O'}, {'for': 'O'}, {'complaints': 'O'}, {'of': 'O'}, {'dry': 'B-Entity'}, {'mouth': 'I-Entity'}, {'was': 'O'}, {'performed.': 'O'}]"
We enrolled 52 eyes of 52 dry eye patients (34 dry eyes with superficial punctate keratopathy [SPK] in the central corneal region [central SPK] and 18 dry eyes without central SPK) and 20 eyes of 20 normal control subjects.,"[{'We': 'O'}, {'enrolled': 'O'}, {'52': 'O'}, {'eyes': 'O'}, {'of': 'O'}, {'52': 'O'}, {'dry': 'B-Entity'}, {'eye': 'I-Entity'}, {'patients': 'O'}, {'(34': 'O'}, {'dry': 'B-Entity'}, {'eyes': 'I-Entity'}, {'with': 'O'}, {'superficial': 'O'}, {'punctate': 'O'}, {'keratopathy': 'I-Entity'}, {'[SPK]': 'O'}, {'in': 'O'}, {'the': 'O'}, {'central': 'O'}, {'corneal': 'O'}, {'region': 'O'}, {'[central': 'O'}, {'SPK]': 'O'}, {'and': 'O'}, {'18': 'O'}, {'dry': 'I-Entity'}, {'eyes': 'I-Entity'}, {'without': 'O'}, {'central': 'O'}, {'SPK)': 'I-Entity'}, {'and': 'O'}, {'20': 'O'}, {'eyes': 'O'}, {'of': 'O'}, {'20': 'O'}, {'normal': 'O'}, {'control': 'O'}, {'subjects.': 'O'}]"
In this article I review studies examining the potential involvement of H. pylori infection in autoimmune systemic rheumatic diseases.,"[{'In': 'O'}, {'this': 'O'}, {'article': 'O'}, {'I': 'O'}, {'review': 'O'}, {'studies': 'O'}, {'examining': 'O'}, {'the': 'O'}, {'potential': 'O'}, {'involvement': 'O'}, {'of': 'O'}, {'H.': 'B-Entity'}, {'pylori': 'I-Entity'}, {'infection': 'O'}, {'in': 'O'}, {'autoimmune': 'B-Entity'}, {'systemic': 'I-Entity'}, {'rheumatic': 'I-Entity'}, {'diseases.': 'I-Entity'}]"
The aim of this study was to evaluate the incidence and clinical features of patients who developed collagen vascular disease (CVD) after an initial diagnosis of idiopathic nonspecific interstitial pneumonia (NSIP).,"[{'The': 'O'}, {'aim': 'O'}, {'of': 'O'}, {'this': 'O'}, {'study': 'O'}, {'was': 'O'}, {'to': 'O'}, {'evaluate': 'O'}, {'the': 'O'}, {'incidence': 'O'}, {'and': 'O'}, {'clinical': 'O'}, {'features': 'O'}, {'of': 'O'}, {'patients': 'O'}, {'who': 'O'}, {'developed': 'O'}, {'collagen': 'B-Entity'}, {'vascular': 'I-Entity'}, {'disease': 'I-Entity'}, {'(CVD)': 'O'}, {'after': 'O'}, {'an': 'O'}, {'initial': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'idiopathic': 'B-Entity'}, {'nonspecific': 'I-Entity'}, {'interstitial': 'B-Entity'}, {'pneumonia': 'I-Entity'}, {'(NSIP).': 'O'}]"
"Having a definitive diagnosis of SS may encourage patients to obtain a better understanding of their disease and have coping mechanisms in place to better manage their symptoms.Francisco, California, USA.Francisco, California, USA.Francisco, California, USA.California, USA.California, San Francisco, California, USA.Francisco, California, USA.2017.","[{'Having': 'O'}, {'a': 'O'}, {'definitive': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'SS': 'I-Entity'}, {'may': 'O'}, {'encourage': 'O'}, {'patients': 'O'}, {'to': 'O'}, {'obtain': 'O'}, {'a': 'O'}, {'better': 'O'}, {'understanding': 'O'}, {'of': 'O'}, {'their': 'O'}, {'disease': 'O'}, {'and': 'O'}, {'have': 'O'}, {'coping': 'O'}, {'mechanisms': 'O'}, {'in': 'O'}, {'place': 'O'}, {'to': 'O'}, {'better': 'O'}, {'manage': 'O'}, {'their': 'O'}, {'symptoms.Francisco,': 'O'}, {'California,': 'O'}, {'USA.Francisco,': 'O'}, {'California,': 'O'}, {'USA.Francisco,': 'O'}, {'California,': 'O'}, {'USA.California,': 'O'}, {'USA.California,': 'O'}, {'San': 'O'}, {'Francisco,': 'O'}, {'California,': 'O'}, {'USA.Francisco,': 'O'}]"
Anti-SS-A antibodies correlate with higher disease activity (ESSDAI ‚Äö√¢‚Ä¢ 5) and higher FS.,"[{'Anti-SS-A': 'O'}, {'antibodies': 'O'}, {'correlate': 'O'}, {'with': 'O'}, {'higher': 'O'}, {'disease': 'O'}, {'activity': 'O'}, {'(ESSDAI': 'O'}, {'‚Äö√¢‚Ä¢': 'O'}, {'5)': 'O'}, {'and': 'O'}, {'higher': 'O'}, {'FS.': 'O'}]"
"Our findings highlight the roles of chronic antigenic stimulation and disease activity in the development of this severe complication.Blanche and EA 2216, INSERM ESPRI, ERI29, Universit‚àö¬© de Brest, Brest, France.France.France.France.Kremlin-Bic‚àö‚Ñ¢tre, France.Kremlin-Bic‚àö‚Ñ¢tre, France.","[{'Our': 'O'}, {'findings': 'O'}, {'highlight': 'O'}, {'the': 'O'}, {'roles': 'O'}, {'of': 'O'}, {'chronic': 'O'}, {'antigenic': 'O'}, {'stimulation': 'O'}, {'and': 'O'}, {'disease': 'O'}, {'activity': 'O'}, {'in': 'O'}, {'the': 'O'}, {'development': 'O'}, {'of': 'O'}, {'this': 'O'}, {'severe': 'O'}, {'complication.Blanche': 'O'}, {'and': 'O'}, {'EA': 'I-Entity'}, {'2216,': 'I-Entity'}, {'INSERM': 'O'}, {'ESPRI,': 'O'}, {'ERI29,': 'O'}, {'Universit‚àö¬©': 'O'}, {'de': 'O'}, {'Brest,': 'O'}, {'Brest,': 'O'}, {'France.France.France.France.Kremlin-Bic‚àö‚Ñ¢tre,': 'O'}]"
"Primary Sjogren syndrome is a systemic autoimmune disease characterized by mouth and eye dryness, pain, and fatigue.","[{'Primary': 'B-Entity'}, {'Sjogren': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'is': 'O'}, {'a': 'O'}, {'systemic': 'O'}, {'autoimmune': 'I-Entity'}, {'disease': 'I-Entity'}, {'characterized': 'O'}, {'by': 'O'}, {'mouth': 'B-Entity'}, {'and': 'I-Entity'}, {'eye': 'I-Entity'}, {'dryness,': 'I-Entity'}, {'pain,': 'I-Entity'}, {'and': 'O'}, {'fatigue.': 'I-Entity'}]"
The authors report an exceptional case of an anterior horn syndrome associated with Sjogrens syndrome in a 58-year-old patient with a flaccid tetraparesis revealed by asymmetric atrophy and diffuse fasciculations associated with xerostomia and xerophthalmia.,"[{'The': 'O'}, {'authors': 'O'}, {'report': 'O'}, {'an': 'O'}, {'exceptional': 'O'}, {'case': 'O'}, {'of': 'O'}, {'an': 'O'}, {'anterior': 'B-Entity'}, {'horn': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'associated': 'O'}, {'with': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'in': 'O'}, {'a': 'O'}, {'58-year-old': 'O'}, {'patient': 'O'}, {'with': 'O'}, {'a': 'O'}, {'flaccid': 'B-Entity'}, {'tetraparesis': 'I-Entity'}, {'revealed': 'O'}, {'by': 'O'}, {'asymmetric': 'O'}, {'atrophy': 'I-Entity'}, {'and': 'O'}, {'diffuse': 'O'}, {'fasciculations': 'I-Entity'}, {'associated': 'O'}, {'with': 'O'}, {'xerostomia': 'I-Entity'}, {'and': 'O'}, {'xerophthalmia.': 'I-Entity'}]"
"An association between celiac disease and autoimmune disorders, such as type 1 diabetes, autoimmune thyroid disease, and Sjogrens syndrome, has been well documented.","[{'An': 'O'}, {'association': 'O'}, {'between': 'O'}, {'celiac': 'B-Entity'}, {'disease': 'I-Entity'}, {'and': 'O'}, {'autoimmune': 'B-Entity'}, {'disorders,': 'I-Entity'}, {'such': 'O'}, {'as': 'O'}, {'type': 'B-Entity'}, {'1': 'I-Entity'}, {'diabetes,': 'I-Entity'}, {'autoimmune': 'B-Entity'}, {'thyroid': 'I-Entity'}, {'disease,': 'I-Entity'}, {'and': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome,': 'I-Entity'}, {'has': 'O'}, {'been': 'O'}, {'well': 'O'}, {'documented.': 'O'}]"
It may be convenient to look for vit D deficiency and to correct vit D nutritional status in SS patients.Asia Pty Ltd.28.characterisation and outcomes in 1580 patients (GEAS-SS Registry).,"[{'It': 'O'}, {'may': 'O'}, {'be': 'O'}, {'convenient': 'O'}, {'to': 'O'}, {'look': 'O'}, {'for': 'O'}, {'vit': 'B-Entity'}, {'D': 'I-Entity'}, {'deficiency': 'I-Entity'}, {'and': 'O'}, {'to': 'O'}, {'correct': 'O'}, {'vit': 'B-Entity'}, {'D': 'I-Entity'}, {'nutritional': 'O'}, {'status': 'O'}, {'in': 'O'}, {'SS': 'I-Entity'}, {'patients.Asia': 'O'}, {'Pty': 'O'}, {'Ltd.28.characterisation': 'O'}, {'and': 'O'}, {'outcomes': 'O'}, {'in': 'O'}, {'1580': 'O'}, {'patients': 'O'}, {'(GEAS-SS': 'O'}, {'Registry).': 'O'}]"
"The WT and B(-/-) NOD mice given anti-CD25 developed diabetes much earlier than WT mice given rat IgG, whereas rat IgG-treated B(-/-) mice did not develop diabetes.","[{'The': 'O'}, {'WT': 'O'}, {'and': 'O'}, {'B(-/-)': 'O'}, {'NOD': 'O'}, {'mice': 'O'}, {'given': 'O'}, {'anti-CD25': 'O'}, {'developed': 'O'}, {'diabetes': 'I-Entity'}, {'much': 'O'}, {'earlier': 'O'}, {'than': 'O'}, {'WT': 'O'}, {'mice': 'O'}, {'given': 'O'}, {'rat': 'O'}, {'IgG,': 'O'}, {'whereas': 'O'}, {'rat': 'O'}, {'IgG-treated': 'O'}, {'B(-/-)': 'O'}, {'mice': 'O'}, {'did': 'O'}, {'not': 'O'}, {'develop': 'O'}, {'diabetes.': 'I-Entity'}]"
"Congenital complete heart block (CCHB) occurs in 2-5% of pregnancies with positive anti-Ro/SSA and/or anti-La/SSB antibodies, and has a recurrence rate of 12-25% in a subsequent pregnancy.","[{'Congenital': 'B-Entity'}, {'complete': 'I-Entity'}, {'heart': 'I-Entity'}, {'block': 'I-Entity'}, {'(CCHB)': 'O'}, {'occurs': 'O'}, {'in': 'O'}, {'2-5%': 'O'}, {'of': 'O'}, {'pregnancies': 'O'}, {'with': 'O'}, {'positive': 'O'}, {'anti-Ro/SSA': 'O'}, {'and/or': 'O'}, {'anti-La/SSB': 'O'}, {'antibodies,': 'O'}, {'and': 'O'}, {'has': 'O'}, {'a': 'O'}, {'recurrence': 'O'}, {'rate': 'O'}, {'of': 'O'}, {'12-25%': 'O'}, {'in': 'O'}, {'a': 'O'}, {'subsequent': 'O'}, {'pregnancy.': 'O'}]"
"In the current work, we evaluated such automated method, the LIAISON(¬¨√Ü) (DiaSorin, Italy) for the detection of ANA.","[{'In': 'O'}, {'the': 'O'}, {'current': 'O'}, {'work,': 'O'}, {'we': 'O'}, {'evaluated': 'O'}, {'such': 'O'}, {'automated': 'O'}, {'method,': 'O'}, {'the': 'O'}, {'LIAISON(¬¨√Ü)': 'O'}, {'(DiaSorin,': 'O'}, {'Italy)': 'O'}, {'for': 'O'}, {'the': 'O'}, {'detection': 'O'}, {'of': 'O'}, {'ANA.': 'I-Entity'}]"
(18)F-FDG PET/CT distinguish between soft tissue and bone infections and diagnose osteomyelitis complicated by fracture or surgery.,"[{'(18)F-FDG': 'O'}, {'PET/CT': 'O'}, {'distinguish': 'O'}, {'between': 'O'}, {'soft': 'B-Entity'}, {'tissue': 'I-Entity'}, {'and': 'I-Entity'}, {'bone': 'I-Entity'}, {'infections': 'I-Entity'}, {'and': 'O'}, {'diagnose': 'O'}, {'osteomyelitis': 'I-Entity'}, {'complicated': 'O'}, {'by': 'O'}, {'fracture': 'I-Entity'}, {'or': 'O'}, {'surgery.': 'O'}]"
"A 30-year-old woman with AIP had recurrent acute abdominal pain, nausea and vomiting, constipation, persistent chest, back, and waist pain, red urine, positivity for porphobilinogen (PBG) in urine and a pathogenic mutation of the HMBS gene.","[{'A': 'O'}, {'30-year-old': 'O'}, {'woman': 'O'}, {'with': 'O'}, {'AIP': 'I-Entity'}, {'had': 'O'}, {'recurrent': 'O'}, {'acute': 'O'}, {'abdominal': 'B-Entity'}, {'pain,': 'I-Entity'}, {'nausea': 'I-Entity'}, {'and': 'O'}, {'vomiting,': 'I-Entity'}, {'constipation,': 'I-Entity'}, {'persistent': 'O'}, {'chest,': 'B-Entity'}, {'back,': 'I-Entity'}, {'and': 'I-Entity'}, {'waist': 'I-Entity'}, {'pain,': 'I-Entity'}, {'red': 'O'}, {'urine,': 'O'}, {'positivity': 'O'}, {'for': 'O'}, {'porphobilinogen': 'O'}, {'(PBG)': 'O'}, {'in': 'O'}, {'urine': 'O'}, {'and': 'O'}, {'a': 'O'}, {'pathogenic': 'O'}]"
"Direct detection of type I interferon protein in biologic samples has proved challenging, thus indirect methods are often used to infer the presence of type I IFN via quantification of antiviral activity and/or induced expression of IFN-responsive genes.","[{'Direct': 'O'}, {'detection': 'O'}, {'of': 'O'}, {'type': 'O'}, {'I': 'O'}, {'interferon': 'O'}, {'protein': 'O'}, {'in': 'O'}, {'biologic': 'O'}, {'samples': 'O'}, {'has': 'O'}, {'proved': 'O'}, {'challenging,': 'O'}, {'thus': 'O'}, {'indirect': 'O'}, {'methods': 'O'}, {'are': 'O'}, {'often': 'O'}, {'used': 'O'}, {'to': 'O'}, {'infer': 'O'}, {'the': 'O'}, {'presence': 'O'}, {'of': 'O'}, {'type': 'O'}, {'I': 'O'}, {'IFN': 'O'}, {'via': 'O'}, {'quantification': 'O'}, {'of': 'O'}, {'antiviral': 'O'}, {'activity': 'O'}, {'and/or': 'O'}, {'induced': 'O'}, {'expression': 'O'}, {'of': 'O'}, {'IFN-responsive': 'O'}, {'genes.': 'O'}]"
"Hence, diagnosing juvenile Sjogrens syndrome may be challenging to the attending pediatric dentist, and long-term management without proper diagnosis may be jeopardized.","[{'Hence,': 'O'}, {'diagnosing': 'O'}, {'juvenile': 'B-Entity'}, {'Sjogrens': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'may': 'O'}, {'be': 'O'}, {'challenging': 'O'}, {'to': 'O'}, {'the': 'O'}, {'attending': 'O'}, {'pediatric': 'O'}, {'dentist,': 'O'}, {'and': 'O'}, {'long-term': 'O'}, {'management': 'O'}, {'without': 'O'}, {'proper': 'O'}, {'diagnosis': 'O'}, {'may': 'O'}, {'be': 'O'}, {'jeopardized.': 'O'}]"
"There was significant difference in Raman spectra between the pathological and normal lip salivary glands, and the classification model established by SVM could discriminate the pathological glands from the normal ones.Xiamen Fujian 361003, China.of stomatology","[{'There': 'O'}, {'was': 'O'}, {'significant': 'O'}, {'difference': 'O'}, {'in': 'O'}, {'Raman': 'O'}, {'spectra': 'O'}, {'between': 'O'}, {'the': 'O'}, {'pathological': 'O'}, {'and': 'O'}, {'normal': 'O'}, {'lip': 'O'}, {'salivary': 'O'}, {'glands,': 'O'}, {'and': 'O'}, {'the': 'O'}, {'classification': 'O'}, {'model': 'O'}, {'established': 'O'}, {'by': 'O'}, {'SVM': 'O'}, {'could': 'O'}, {'discriminate': 'O'}, {'the': 'O'}, {'pathological': 'O'}, {'glands': 'O'}, {'from': 'O'}, {'the': 'O'}, {'normal': 'O'}, {'ones.Xiamen': 'O'}, {'Fujian': 'O'}, {'361003,': 'O'}, {'China.of': 'O'}, {'stomatology': 'O'}]"
"Primary Sjogrens syndrome (pSS) is one of the most frequent autoimmune systemic diseases, mainly characterized by ocular and oral dryness due to the progressive destruction of lachrymal and salivary glands by an inflammatory process.","[{'Primary': 'B-Entity'}, {'Sjogrens': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'(pSS)': 'O'}, {'is': 'O'}, {'one': 'O'}, {'of': 'O'}, {'the': 'O'}, {'most': 'O'}, {'frequent': 'O'}, {'autoimmune': 'B-Entity'}, {'systemic': 'O'}, {'diseases,': 'O'}, {'mainly': 'O'}, {'characterized': 'O'}, {'by': 'O'}, {'ocular': 'B-Entity'}, {'and': 'I-Entity'}, {'oral': 'I-Entity'}, {'dryness': 'I-Entity'}, {'due': 'O'}, {'to': 'O'}, {'the': 'O'}, {'progressive': 'O'}, {'destruction': 'O'}, {'of': 'O'}, {'lachrymal': 'O'}, {'and': 'O'}, {'salivary': 'O'}, {'glands': 'O'}, {'by': 'O'}, {'an': 'O'}, {'inflammatory': 'O'}, {'process.': 'O'}]"
"Multivariate regression analyses revealed that depression (PHQ-9) and/or fatigue, particularly lack of stamina, but not dryness, were significantly associated with physician visits and working status in pSS patients.","[{'Multivariate': 'O'}, {'regression': 'O'}, {'analyses': 'O'}, {'revealed': 'O'}, {'that': 'O'}, {'depression': 'I-Entity'}, {'(PHQ-9)': 'O'}, {'and/or': 'O'}, {'fatigue,': 'I-Entity'}, {'particularly': 'O'}, {'lack': 'O'}, {'of': 'O'}, {'stamina,': 'O'}, {'but': 'O'}, {'not': 'O'}, {'dryness,': 'I-Entity'}, {'were': 'O'}, {'significantly': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'physician': 'O'}, {'visits': 'O'}, {'and': 'O'}, {'working': 'O'}, {'status': 'O'}, {'in': 'O'}, {'pSS': 'I-Entity'}, {'patients.': 'O'}]"
A 65-year-old man complaining for easy fatigue and dry cough was evaluated.,"[{'A': 'O'}, {'65-year-old': 'O'}, {'man': 'O'}, {'complaining': 'O'}, {'for': 'O'}, {'easy': 'O'}, {'fatigue': 'I-Entity'}, {'and': 'O'}, {'dry': 'B-Entity'}, {'cough': 'I-Entity'}, {'was': 'O'}, {'evaluated.': 'O'}]"
"Only 13 patients (13.8%) evolved into a defined connective tissue disease (CTD), of which 8.5% (n:8) developed systemic lupus erythematosus (SLE), 4.2% (n:4) Sjogren syndrome (SS) and 1.1% (n:1) rheumatoid arthritis (RA).","[{'Only': 'O'}, {'13': 'O'}, {'patients': 'O'}, {'(13.8%)': 'O'}, {'evolved': 'O'}, {'into': 'O'}, {'a': 'O'}, {'defined': 'O'}, {'connective': 'B-Entity'}, {'tissue': 'I-Entity'}, {'disease': 'I-Entity'}, {'(CTD),': 'O'}, {'of': 'O'}, {'which': 'O'}, {'8.5%': 'O'}, {'(n:8)': 'O'}, {'developed': 'O'}, {'systemic': 'B-Entity'}, {'lupus': 'I-Entity'}, {'erythematosus': 'I-Entity'}, {'(SLE),': 'O'}, {'4.2%': 'O'}, {'(n:4)': 'O'}, {'Sjogren': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'(SS)': 'O'}]"
"From the Registry of Catastrophic Illness database in the National Health Insurance Research Database in Taiwan, we identified 389 female patients with a diagnosis of pSS from 2005 to 2010.","[{'From': 'O'}, {'the': 'O'}, {'Registry': 'O'}, {'of': 'O'}, {'Catastrophic': 'B-Entity'}, {'Illness': 'I-Entity'}, {'database': 'O'}, {'in': 'O'}, {'the': 'O'}, {'National': 'O'}, {'Health': 'O'}, {'Insurance': 'O'}, {'Research': 'O'}, {'Database': 'O'}, {'in': 'O'}, {'Taiwan,': 'O'}, {'we': 'O'}, {'identified': 'O'}, {'389': 'O'}, {'female': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'a': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'pSS': 'I-Entity'}, {'from': 'O'}, {'2005': 'O'}, {'to': 'O'}, {'2010.': 'O'}]"
The purpose of this study was to evaluate efficacy of casein phosphopeptide-amorphous calcium phosphate (CPP-ACP) and casein phosphopeptide-amorphous calcium fluoride phosphate (CPP-ACFP) containing pastes among individuals with Sjogrens syndrome (SS).,"[{'The': 'O'}, {'purpose': 'O'}, {'of': 'O'}, {'this': 'O'}, {'study': 'O'}, {'was': 'O'}, {'to': 'O'}, {'evaluate': 'O'}, {'efficacy': 'O'}, {'of': 'O'}, {'casein': 'O'}, {'phosphopeptide-amorphous': 'O'}, {'calcium': 'B-Entity'}, {'phosphate': 'I-Entity'}, {'(CPP-ACP)': 'O'}, {'and': 'O'}, {'casein': 'O'}, {'phosphopeptide-amorphous': 'O'}, {'calcium': 'B-Entity'}, {'fluoride': 'I-Entity'}, {'phosphate': 'I-Entity'}, {'(CPP-ACFP)': 'O'}, {'containing': 'O'}, {'pastes': 'O'}, {'among': 'O'}]"
